scenario,team1,team2,t1_win_prob,t2_win_prob,exp_margin_t1,mov_if_t1_wins,mov_if_t2_wins,slot_order,slot_genders,slot1_gender,women_matches_top2
S3,Orlando Squeeze,Texas Ranchers,0.5164,0.4836,-0.073,4.610,5.075,Jack Sock v Eric Oncins | Federico Staksrud v Nicolas Acevedo | Milan Rane v Lea Jansen | Alex Walker v Kaitlyn Christian,MMWW,M,0
S3,Orlando Squeeze,Utah Black Diamonds,0.6268,0.3732,1.316,4.975,4.828,Jack Sock v Connor Garnett | Federico Staksrud v Yuta Funemizu | Milan Rane v Victoria Dimuzio | Alex Walker v Etta Tuionetoa,MMWW,M,0
S3,Palm Beach Royals,Atlanta Bouncers,0.4797,0.5203,-0.415,4.642,5.078,Dekel Bar v Jaume Martinez Vich | Tyson McGuffin v Jay Devilliers | Tina Pisnik v Mari Humberg | Sofia Sewing v Jessie Irvine,MMWW,M,0
S3,Palm Beach Royals,Bay Area Breakers,0.6894,0.3106,2.523,5.616,4.340,Dekel Bar v Blaine Hovenier | Tyson McGuffin v Len Yang | Tina Pisnik v Kiora Kunimoto | Sofia Sewing v Ella Yeh,MMWW,M,0
S3,Palm Beach Royals,Brooklyn Pickleball Team,0.5353,0.4647,0.001,4.532,5.219,Dekel Bar v Christopher Haworth | Tyson McGuffin v Pesa Teoni | Tina Pisnik v Jackie Kawamoto | Sofia Sewing v Hannah Blatt,MMWW,M,0
S3,Palm Beach Royals,California Black Bears,0.5526,0.4474,0.500,4.874,4.903,Dekel Bar v Pablo Tellez | Tyson McGuffin v Joseph Wild | Tina Pisnik v Sahra Dennehy | Sofia Sewing v Zoey Weil,MMWW,M,0
S3,Palm Beach Royals,Carolina Hogs,0.8009,0.1991,4.099,6.174,4.242,Dekel Bar v Brandon French | Tyson McGuffin v Darrian Young | Tina Pisnik v Abbigal Hatton | Sofia Sewing v Nicole Conard,MMWW,M,0
S3,Palm Beach Royals,Chicago Slice,0.6064,0.3936,1.267,5.127,4.679,Dekel Bar v John Lucian Goins | Tyson McGuffin v Zane Navratil | Tina Pisnik v Ting Chieh Wei | Sofia Sewing v Elsie Hendershot,MMWW,M,0
S3,Palm Beach Royals,Columbus Sliders,0.4688,0.5312,-0.573,4.618,5.154,Dekel Bar v Andrei Daescu | Tyson McGuffin v CJ Klinger | Tina Pisnik v Parris Todd | Sofia Sewing v Tyra Hurricane Black,MMWW,M,0
S3,Palm Beach Royals,Dallas Flash,0.5995,0.4005,1.133,5.064,4.752,Dekel Bar v JW Johnson | Tyson McGuffin v Augustus Ge | Tina Pisnik v Alix Truong | Sofia Sewing v Danni-Elle Townsend,MMWW,M,0
S3,Palm Beach Royals,Florida Smash,0.7543,0.2457,3.397,5.903,4.297,Dekel Bar v Cason Campbell | Tyson McGuffin v Christopher Crouch | Tina Pisnik v Mya Bui | Sofia Sewing v Paula Rives,MMWW,M,0
S3,Palm Beach Royals,Las Vegas Night Owls,0.5648,0.4352,0.469,4.725,5.056,Dekel Bar v Roscoe Bellamy | Tyson McGuffin v Clayton Powell | Tina Pisnik v Chao Yi Wang | Sofia Sewing v Callie Smith,MMWW,M,0
S3,Palm Beach Royals,Los Angeles Mad Drops,0.3281,0.6719,-2.612,4.067,5.872,Dekel Bar v Ben Johns | Tyson McGuffin v Max Freeman | Tina Pisnik v Catherine Parenteau | Sofia Sewing v Jade Kawamoto,MMWW,M,0
S3,Palm Beach Royals,Miami Pickleball Club,0.5515,0.4485,0.410,4.795,4.983,Dekel Bar v Dylan Frazier | Tyson McGuffin v Yuta Funemizu | Tina Pisnik v Isabella Dunlap | Sofia Sewing v Estee Widdershoven,MMWW,M,0
S3,Palm Beach Royals,New Jersey 5s,0.2202,0.7798,-4.055,3.975,6.321,Dekel Bar v Noe Khlif | Tyson McGuffin v Will Howells | Tina Pisnik v Anna Leigh Waters | Sofia Sewing v Jorja Johnson,MMWW,M,0
S3,Palm Beach Royals,Orlando Squeeze,0.3932,0.6068,-1.521,4.372,5.340,Dekel Bar v Federico Staksrud | Tyson McGuffin v Jack Sock | Tina Pisnik v Milan Rane | Sofia Sewing v Alex Walker,MMWW,M,0
S3,Palm Beach Royals,Phoenix Flames,0.6556,0.3444,1.881,5.293,4.615,Dekel Bar v Camden Chaffin | Tyson McGuffin v Jonathan Truong | Tina Pisnik v Daria Walczak | Sofia Sewing v Alexa Schull,MMWW,M,0
S3,Palm Beach Royals,SoCal Hard Eights,0.7179,0.2821,2.605,5.436,4.600,Dekel Bar v Armaan Bhatia | Tyson McGuffin v Will Mackinnon | Tina Pisnik v Cailyn Campbell | Sofia Sewing v Meghan Dizon,MMWW,M,0
S3,Palm Beach Royals,St. Louis Shock,0.3003,0.6997,-2.882,4.141,5.896,Dekel Bar v Hayden Patriquin | Tyson McGuffin v Gabriel Tardio | Tina Pisnik v Kate Fahey | Sofia Sewing v Anna Bright,MMWW,M,0
S3,Palm Beach Royals,Texas Ranchers,0.4020,0.5980,-1.571,4.315,5.528,Dekel Bar v Eric Oncins | Tyson McGuffin v Nicolas Acevedo | Tina Pisnik v Lea Jansen | Sofia Sewing v Kaitlyn Christian,MMWW,M,0
S3,Palm Beach Royals,Utah Black Diamonds,0.5191,0.4809,-0.086,4.607,5.154,Dekel Bar v Connor Garnett | Tyson McGuffin v Yuta Funemizu | Tina Pisnik v Victoria Dimuzio | Sofia Sewing v Etta Tuionetoa,MMWW,M,0
S3,Phoenix Flames,Atlanta Bouncers,0.3338,0.6662,-2.424,4.149,5.718,Jonathan Truong v Jaume Martinez Vich | Camden Chaffin v Jay Devilliers | Daria Walczak v Mari Humberg | Alexa Schull v Jessie Irvine,MMWW,M,0
S3,Phoenix Flames,Bay Area Breakers,0.5458,0.4542,0.509,4.943,4.820,Jonathan Truong v Blaine Hovenier | Camden Chaffin v Len Yang | Daria Walczak v Kiora Kunimoto | Alexa Schull v Ella Yeh,MMWW,M,0
S3,Phoenix Flames,Brooklyn Pickleball Team,0.3853,0.6147,-2.021,4.029,5.813,Jonathan Truong v Christopher Haworth | Camden Chaffin v Pesa Teoni | Daria Walczak v Jackie Kawamoto | Alexa Schull v Hannah Blatt,MMWW,M,0
S3,Phoenix Flames,California Black Bears,0.4021,0.5979,-1.545,4.336,5.500,Jonathan Truong v Pablo Tellez | Camden Chaffin v Joseph Wild | Daria Walczak v Sahra Dennehy | Alexa Schull v Zoey Weil,MMWW,M,0
S3,Phoenix Flames,Carolina Hogs,0.6799,0.3201,2.154,5.344,4.620,Jonathan Truong v Brandon French | Camden Chaffin v Darrian Young | Daria Walczak v Abbigal Hatton | Alexa Schull v Nicole Conard,MMWW,M,0
S3,Phoenix Flames,Chicago Slice,0.4575,0.5425,-0.754,4.530,5.209,Jonathan Truong v John Lucian Goins | Camden Chaffin v Zane Navratil | Daria Walczak v Ting Chieh Wei | Alexa Schull v Elsie Hendershot,MMWW,M,0
S3,Phoenix Flames,Columbus Sliders,0.3239,0.6761,-2.599,4.153,5.834,Jonathan Truong v Andrei Daescu | Camden Chaffin v CJ Klinger | Daria Walczak v Parris Todd | Alexa Schull v Tyra Hurricane Black,MMWW,M,0
S3,Phoenix Flames,Dallas Flash,0.4495,0.5505,-0.905,4.470,5.295,Jonathan Truong v JW Johnson | Camden Chaffin v Augustus Ge | Daria Walczak v Alix Truong | Alexa Schull v Danni-Elle Townsend,MMWW,M,0
S3,Phoenix Flames,Florida Smash,0.6223,0.3777,1.420,5.141,4.710,Jonathan Truong v Cason Campbell | Camden Chaffin v Christopher Crouch | Daria Walczak v Mya Bui | Alexa Schull v Paula Rives,MMWW,M,0
S3,Phoenix Flames,Las Vegas Night Owls,0.4140,0.5860,-1.568,4.190,5.636,Jonathan Truong v Roscoe Bellamy | Camden Chaffin v Clayton Powell | Daria Walczak v Chao Yi Wang | Alexa Schull v Callie Smith,MMWW,M,0
S3,Phoenix Flames,Los Angeles Mad Drops,0.2048,0.7952,-4.550,3.704,6.675,Jonathan Truong v Ben Johns | Camden Chaffin v Max Freeman | Daria Walczak v Catherine Parenteau | Alexa Schull v Jade Kawamoto,MMWW,M,0
S3,Phoenix Flames,Miami Pickleball Club,0.4009,0.5991,-1.633,4.257,5.575,Jonathan Truong v Dylan Frazier | Camden Chaffin v Yuta Funemizu | Daria Walczak v Isabella Dunlap | Alexa Schull v Estee Widdershoven,MMWW,M,0
S3,Phoenix Flames,New Jersey 5s,0.1259,0.8741,-5.890,3.678,7.268,Jonathan Truong v Noe Khlif | Camden Chaffin v Will Howells | Daria Walczak v Anna Leigh Waters | Alexa Schull v Jorja Johnson,MMWW,M,0
S3,Phoenix Flames,Orlando Squeeze,0.2586,0.7414,-3.466,3.949,6.051,Jonathan Truong v Federico Staksrud | Camden Chaffin v Jack Sock | Daria Walczak v Milan Rane | Alexa Schull v Alex Walker,MMWW,M,0
S3,Phoenix Flames,Palm Beach Royals,0.3594,0.6406,-2.194,4.152,5.755,Jonathan Truong v Tyson McGuffin | Camden Chaffin v Dekel Bar | Daria Walczak v Tina Pisnik | Alexa Schull v Sofia Sewing,MMWW,M,0
S3,Phoenix Flames,SoCal Hard Eights,0.5779,0.4221,0.605,4.740,5.054,Jonathan Truong v Armaan Bhatia | Camden Chaffin v Will Mackinnon | Daria Walczak v Cailyn Campbell | Alexa Schull v Meghan Dizon,MMWW,M,0
S3,Phoenix Flames,St. Louis Shock,0.1840,0.8160,-4.806,3.792,6.744,Jonathan Truong v Hayden Patriquin | Camden Chaffin v Gabriel Tardio | Daria Walczak v Kate Fahey | Alexa Schull v Anna Bright,MMWW,M,0
S3,Phoenix Flames,Texas Ranchers,0.2656,0.7344,-3.564,3.902,6.264,Jonathan Truong v Eric Oncins | Camden Chaffin v Nicolas Acevedo | Daria Walczak v Lea Jansen | Alexa Schull v Kaitlyn Christian,MMWW,M,0
S3,Phoenix Flames,Utah Black Diamonds,0.3699,0.6301,-2.119,4.101,5.769,Jonathan Truong v Connor Garnett | Camden Chaffin v Yuta Funemizu | Daria Walczak v Victoria Dimuzio | Alexa Schull v Etta Tuionetoa,MMWW,M,0
S3,SoCal Hard Eights,Atlanta Bouncers,0.2803,0.7197,-3.239,3.902,6.020,Will Mackinnon v Jaume Martinez Vich | Armaan Bhatia v Jay Devilliers | Cailyn Campbell v Mari Humberg | Meghan Dizon v Jessie Irvine,MMWW,M,0
S3,SoCal Hard Eights,Bay Area Breakers,0.4806,0.5194,-0.431,4.630,5.114,Will Mackinnon v Blaine Hovenier | Armaan Bhatia v Len Yang | Cailyn Campbell v Kiora Kunimoto | Meghan Dizon v Ella Yeh,MMWW,M,0
S3,SoCal Hard Eights,Brooklyn Pickleball Team,0.3313,0.6687,-2.803,3.805,6.076,Will Mackinnon v Christopher Haworth | Armaan Bhatia v Pesa Teoni | Cailyn Campbell v Jackie Kawamoto | Meghan Dizon v Hannah Blatt,MMWW,M,0
S3,SoCal Hard Eights,California Black Bears,0.3418,0.6582,-2.438,4.079,5.822,Will Mackinnon v Pablo Tellez | Armaan Bhatia v Joseph Wild | Cailyn Campbell v Sahra Dennehy | Meghan Dizon v Zoey Weil,MMWW,M,0
S3,SoCal Hard Eights,Carolina Hogs,0.6211,0.3789,1.252,4.978,4.856,Will Mackinnon v Brandon French | Armaan Bhatia v Darrian Young | Cailyn Campbell v Abbigal Hatton | Meghan Dizon v Nicole Conard,MMWW,M,0
S3,SoCal Hard Eights,Chicago Slice,0.3973,0.6027,-1.617,4.241,5.478,Will Mackinnon v John Lucian Goins | Armaan Bhatia v Zane Navratil | Cailyn Campbell v Ting Chieh Wei | Meghan Dizon v Elsie Hendershot,MMWW,M,0
S3,SoCal Hard Eights,Columbus Sliders,0.2676,0.7324,-3.496,3.923,6.206,Will Mackinnon v Andrei Daescu | Armaan Bhatia v CJ Klinger | Cailyn Campbell v Parris Todd | Meghan Dizon v Tyra Hurricane Black,MMWW,M,0
S3,SoCal Hard Eights,Dallas Flash,0.3889,0.6111,-1.778,4.191,5.577,Will Mackinnon v JW Johnson | Armaan Bhatia v Augustus Ge | Cailyn Campbell v Alix Truong | Meghan Dizon v Danni-Elle Townsend,MMWW,M,0
S3,SoCal Hard Eights,Florida Smash,0.5610,0.4390,0.513,4.791,4.953,Will Mackinnon v Cason Campbell | Armaan Bhatia v Christopher Crouch | Cailyn Campbell v Mya Bui | Meghan Dizon v Paula Rives,MMWW,M,0
S3,SoCal Hard Eights,Las Vegas Night Owls,0.3554,0.6446,-2.418,3.947,5.927,Will Mackinnon v Roscoe Bellamy | Armaan Bhatia v Clayton Powell | Cailyn Campbell v Chao Yi Wang | Meghan Dizon v Callie Smith,MMWW,M,0
S3,SoCal Hard Eights,Los Angeles Mad Drops,0.1641,0.8359,-5.300,3.515,7.031,Will Mackinnon v Ben Johns | Armaan Bhatia v Max Freeman | Cailyn Campbell v Catherine Parenteau | Meghan Dizon v Jade Kawamoto,MMWW,M,0
S3,SoCal Hard Eights,Miami Pickleball Club,0.3422,0.6578,-2.496,4.005,5.878,Will Mackinnon v Dylan Frazier | Armaan Bhatia v Yuta Funemizu | Cailyn Campbell v Isabella Dunlap | Meghan Dizon v Estee Widdershoven,MMWW,M,0
S3,SoCal Hard Eights,New Jersey 5s,0.0958,0.9042,-6.625,3.501,7.698,Will Mackinnon v Noe Khlif | Armaan Bhatia v Will Howells | Cailyn Campbell v Anna Leigh Waters | Meghan Dizon v Jorja Johnson,MMWW,M,0
S3,SoCal Hard Eights,Orlando Squeeze,0.2132,0.7868,-4.205,3.721,6.353,Will Mackinnon v Federico Staksrud | Armaan Bhatia v Jack Sock | Cailyn Campbell v Milan Rane | Meghan Dizon v Alex Walker,MMWW,M,0
S3,SoCal Hard Eights,Palm Beach Royals,0.3020,0.6980,-3.067,3.914,6.087,Will Mackinnon v Tyson McGuffin | Armaan Bhatia v Dekel Bar | Cailyn Campbell v Tina Pisnik | Meghan Dizon v Sofia Sewing,MMWW,M,0
S3,SoCal Hard Eights,Phoenix Flames,0.4449,0.5551,-1.062,4.358,5.406,Will Mackinnon v Camden Chaffin | Armaan Bhatia v Jonathan Truong | Cailyn Campbell v Daria Walczak | Meghan Dizon v Alexa Schull,MMWW,M,0
S3,SoCal Hard Eights,St. Louis Shock,0.1439,0.8561,-5.618,3.601,7.167,Will Mackinnon v Hayden Patriquin | Armaan Bhatia v Gabriel Tardio | Cailyn Campbell v Kate Fahey | Meghan Dizon v Anna Bright,MMWW,M,0
S3,SoCal Hard Eights,Texas Ranchers,0.2153,0.7847,-4.419,3.695,6.645,Will Mackinnon v Eric Oncins | Armaan Bhatia v Nicolas Acevedo | Cailyn Campbell v Lea Jansen | Meghan Dizon v Kaitlyn Christian,MMWW,M,0
S3,SoCal Hard Eights,Utah Black Diamonds,0.3141,0.6859,-2.947,3.864,6.065,Will Mackinnon v Connor Garnett | Armaan Bhatia v Yuta Funemizu | Cailyn Campbell v Victoria Dimuzio | Meghan Dizon v Etta Tuionetoa,MMWW,M,0
S3,St. Louis Shock,Atlanta Bouncers,0.6781,0.3219,2.407,5.613,4.347,Gabriel Tardio v Jaume Martinez Vich | Hayden Patriquin v Jay Devilliers | Kate Fahey v Mari Humberg | Anna Bright v Jessie Irvine,MMWW,M,0
S3,St. Louis Shock,Bay Area Breakers,0.8454,0.1546,5.236,6.887,3.794,Gabriel Tardio v Blaine Hovenier | Hayden Patriquin v Len Yang | Kate Fahey v Kiora Kunimoto | Anna Bright v Ella Yeh,MMWW,M,0
S3,St. Louis Shock,Brooklyn Pickleball Team,0.7294,0.2706,2.823,5.554,4.539,Gabriel Tardio v Christopher Haworth | Hayden Patriquin v Pesa Teoni | Kate Fahey v Jackie Kawamoto | Anna Bright v Hannah Blatt,MMWW,M,0
S3,St. Louis Shock,California Black Bears,0.7445,0.2555,3.348,5.945,4.219,Gabriel Tardio v Pablo Tellez | Hayden Patriquin v Joseph Wild | Kate Fahey v Sahra Dennehy | Anna Bright v Zoey Weil,MMWW,M,0
S3,St. Louis Shock,Carolina Hogs,0.9125,0.0875,6.639,7.638,3.785,Gabriel Tardio v Brandon French | Hayden Patriquin v Darrian Young | Kate Fahey v Abbigal Hatton | Anna Bright v Nicole Conard,MMWW,M,0
S3,St. Louis Shock,Chicago Slice,0.7829,0.2171,4.027,6.273,4.073,Gabriel Tardio v John Lucian Goins | Hayden Patriquin v Zane Navratil | Kate Fahey v Ting Chieh Wei | Anna Bright v Elsie Hendershot,MMWW,M,0
S3,St. Louis Shock,Columbus Sliders,0.6729,0.3271,2.313,5.564,4.373,Gabriel Tardio v Andrei Daescu | Hayden Patriquin v CJ Klinger | Kate Fahey v Parris Todd | Anna Bright v Tyra Hurricane Black,MMWW,M,0
S3,St. Louis Shock,Dallas Flash,0.7784,0.2216,3.914,6.203,4.128,Gabriel Tardio v JW Johnson | Hayden Patriquin v Augustus Ge | Kate Fahey v Alix Truong | Anna Bright v Danni-Elle Townsend,MMWW,M,0
S3,St. Louis Shock,Florida Smash,0.8848,0.1152,6.004,7.282,3.810,Gabriel Tardio v Cason Campbell | Hayden Patriquin v Christopher Crouch | Kate Fahey v Mya Bui | Anna Bright v Paula Rives,MMWW,M,0
S3,St. Louis Shock,Las Vegas Night Owls,0.7547,0.2453,3.303,5.803,4.388,Gabriel Tardio v Roscoe Bellamy | Hayden Patriquin v Clayton Powell | Kate Fahey v Chao Yi Wang | Anna Bright v Callie Smith,MMWW,M,0
S3,St. Louis Shock,Los Angeles Mad Drops,0.5310,0.4690,0.247,4.827,4.939,Gabriel Tardio v Ben Johns | Hayden Patriquin v Max Freeman | Kate Fahey v Catherine Parenteau | Anna Bright v Jade Kawamoto,MMWW,M,0
S3,St. Louis Shock,Miami Pickleball Club,0.7427,0.2573,3.247,5.863,4.302,Gabriel Tardio v Dylan Frazier | Hayden Patriquin v Yuta Funemizu | Kate Fahey v Isabella Dunlap | Anna Bright v Estee Widdershoven,MMWW,M,0
S3,St. Louis Shock,New Jersey 5s,0.4004,0.5996,-1.275,4.609,5.203,Gabriel Tardio v Noe Khlif | Hayden Patriquin v Will Howells | Kate Fahey v Anna Leigh Waters | Anna Bright v Jorja Johnson,MMWW,M,0
S3,St. Louis Shock,Orlando Squeeze,0.5947,0.4053,1.272,5.228,4.533,Gabriel Tardio v Federico Staksrud | Hayden Patriquin v Jack Sock | Kate Fahey v Milan Rane | Anna Bright v Alex Walker,MMWW,M,0
S3,St. Louis Shock,Palm Beach Royals,0.7072,0.2928,2.715,5.656,4.388,Gabriel Tardio v Tyson McGuffin | Hayden Patriquin v Dekel Bar | Kate Fahey v Tina Pisnik | Anna Bright v Sofia Sewing,MMWW,M,0
S3,St. Louis Shock,Phoenix Flames,0.8217,0.1783,4.639,6.520,4.031,Gabriel Tardio v Camden Chaffin | Hayden Patriquin v Jonathan Truong | Kate Fahey v Daria Walczak | Anna Bright v Alexa Schull,MMWW,M,0
S3,St. Louis Shock,SoCal Hard Eights,0.8651,0.1349,5.306,6.767,4.062,Gabriel Tardio v Armaan Bhatia | Hayden Patriquin v Will Mackinnon | Kate Fahey v Cailyn Campbell | Anna Bright v Meghan Dizon,MMWW,M,0
S3,St. Louis Shock,Texas Ranchers,0.6095,0.3905,1.327,5.169,4.669,Gabriel Tardio v Eric Oncins | Hayden Patriquin v Nicolas Acevedo | Kate Fahey v Lea Jansen | Anna Bright v Kaitlyn Christian,MMWW,M,0
S3,St. Louis Shock,Utah Black Diamonds,0.7151,0.2849,2.754,5.622,4.445,Gabriel Tardio v Connor Garnett | Hayden Patriquin v Yuta Funemizu | Kate Fahey v Victoria Dimuzio | Anna Bright v Etta Tuionetoa,MMWW,M,0
S3,Texas Ranchers,Atlanta Bouncers,0.5819,0.4181,1.005,5.087,4.676,Nicolas Acevedo v Jaume Martinez Vich | Eric Oncins v Jay Devilliers | Lea Jansen v Mari Humberg | Kaitlyn Christian v Jessie Irvine,MMWW,M,0
S3,Texas Ranchers,Bay Area Breakers,0.7747,0.2253,3.903,6.215,4.046,Nicolas Acevedo v Blaine Hovenier | Eric Oncins v Len Yang | Lea Jansen v Kiora Kunimoto | Kaitlyn Christian v Ella Yeh,MMWW,M,0
S3,Texas Ranchers,Brooklyn Pickleball Team,0.6382,0.3618,1.441,5.003,4.843,Nicolas Acevedo v Christopher Haworth | Eric Oncins v Pesa Teoni | Lea Jansen v Jackie Kawamoto | Kaitlyn Christian v Hannah Blatt,MMWW,M,0
S3,Texas Ranchers,California Black Bears,0.6537,0.3463,1.941,5.371,4.532,Nicolas Acevedo v Pablo Tellez | Eric Oncins v Joseph Wild | Lea Jansen v Sahra Dennehy | Kaitlyn Christian v Zoey Weil,MMWW,M,0
