p1_name,p2_name,context,games,chemistry_mean,chemistry_sd,p_positive,percentile
Andre Mercado,James Kaoma,mens,4,-0.022,0.182,0.467,5.1
Brandon Nsekpong,Maebry Jones,mixed,2,-0.012,0.171,0.466,19.5
Oscar Serra,Sarah Hua,mixed,5,0.024,0.181,0.551,93.1
Kentaro Hamaguchi,Jaeda Minniefield,mixed,7,0.0,0.185,0.499,56.6
Camden Chaffin,Emma Nelson,mixed,17,0.015,0.183,0.518,85.0
Haley Ferguson,Brookes Jones,mixed,2,-0.01,0.192,0.484,24.3
Madalina Grigoriu,Audrey Banada,womens,15,-0.003,0.183,0.488,48.6
Estee Widdershoven,Jaeda Minniefield,womens,9,-0.004,0.182,0.478,43.3
Haley Ferguson,Valerie R Simon,womens,2,-0.007,0.183,0.483,35.2
Jonathan Truong,Giovanna Morelli,mixed,2,-0.011,0.195,0.478,23.0
Emma Nelson,Giovanna Morelli,womens,7,-0.007,0.187,0.48,34.9
Andre Mercado,Ella Cosma,mixed,7,-0.009,0.193,0.492,27.2
Andi Godwin,Mary McGowan,womens,4,0.005,0.179,0.512,68.6
Polina Libo,Spartak Rahachou,mixed,4,-0.007,0.172,0.485,33.7
Augustus Ge,Lina Padegimaite,mixed,7,-0.014,0.176,0.472,14.9
Yates Johnson,Cailyn Campbell,mixed,5,-0.002,0.191,0.511,50.2
Martina Frantova,Roscoe Bellamy,mixed,4,0.022,0.176,0.548,91.1
Parris Todd,Hayden Patriquin,mixed,8,-0.003,0.183,0.494,46.8
Noe Khlif,Rachel Rohrabacher,mixed,28,0.036,0.179,0.57,97.0
Andrei Daescu,Anna Bright,mixed,27,-0.007,0.176,0.486,32.8
Blaine Hovenier,Lauren Stratman,mixed,9,0.011,0.179,0.525,80.0
Hannah Blatt,Daniel De la Rosa,mixed,2,0.012,0.188,0.527,81.6
Chloe Igleski,Tom Protzek,mixed,10,-0.001,0.181,0.499,54.4
Ross Whittaker,Lara Giltinan,mixed,2,-0.012,0.184,0.492,19.7
Mary Brascia,Julian Arnold,mixed,7,-0.019,0.183,0.462,7.8
Audrey Adele Brown,John Cincola,mixed,2,0.009,0.187,0.505,77.3
Jalina Ingram,John Lucian Goins,mixed,19,0.025,0.177,0.529,93.2
Yufei Long,Austin Bricker,mixed,4,0.0,0.189,0.495,56.1
Brandon French,Lindsey Newman,mixed,3,-0.006,0.175,0.486,36.5
Mohaned Alhouni,Genie Erokhina,mixed,11,0.006,0.181,0.516,71.8
Todd Fought,Olivia McMillan,mixed,2,-0.017,0.191,0.469,10.3
Camila Zilveti,Chuck Taylor,mixed,2,-0.005,0.181,0.49,39.5
Maggie Brascia,Darrian Young,mixed,3,-0.008,0.188,0.468,32.2
Riley Newman,Judit Castillo,mixed,10,0.023,0.185,0.54,92.0
Rachel Rettger,Juan Benitez,mixed,4,-0.022,0.188,0.473,5.3
Rafa Hewett,Lea Jansen,mixed,2,-0.004,0.192,0.484,45.0
Caden Nemoff,Ava Ignatowich,mixed,6,-0.018,0.175,0.466,9.1
Jack Sock,Angie Walker,mixed,10,-0.034,0.186,0.433,1.2
Collin Johns,James Delgado,mens,8,-0.031,0.204,0.453,1.6
Zane Ford,Alexander Crum,mens,9,-0.022,0.197,0.461,5.3
Jade Kawamoto,Mari Humberg,womens,7,0.007,0.191,0.522,73.5
Eric Oncins,Pablo Tellez,mens,4,-0.017,0.181,0.459,10.1
Riley Newman,Jay Devilliers,mens,37,-0.013,0.171,0.491,18.3
Tom Protzek,Adam Harvey,mens,9,-0.001,0.181,0.491,52.6
Kaitlyn Christian,Jessie Irvine,womens,20,0.017,0.177,0.523,86.2
Hannah Blatt,Marcela Aguila Ampon,womens,2,0.0,0.186,0.5,55.9
Jada Bui,Ashley Griffith,womens,4,0.008,0.188,0.52,75.8
Lingwei Kong,Christa Gecheva,womens,9,-0.015,0.175,0.464,13.9
Tamaryn Emmrich,Lina Padegimaite,womens,3,0.003,0.186,0.51,64.4
Julia Ronney,Camila Zilveti,womens,4,-0.004,0.176,0.495,45.6
Polina Libo,Luana Stanciu,womens,4,-0.018,0.192,0.464,9.4
Travis Rettenmaier,Juan Benitez,mens,10,0.003,0.18,0.505,63.8
Grayson Goldin,Yuta Funemizu,mens,2,-0.004,0.183,0.496,43.3
Andrei Daescu,JW Johnson,mens,7,-0.037,0.175,0.426,0.7
Cason Campbell,Pesa Teoni,mens,5,0.011,0.173,0.521,80.3
Caden Nemoff,Mota Alhouni,mens,2,-0.002,0.171,0.503,49.8
Audrey Adele Brown,Mya Bui,womens,2,-0.007,0.181,0.491,34.7
Lea Jansen,Lacy Schneemann,womens,18,0.024,0.178,0.536,92.9
Jhonnatan Medina Alvarez,John Lucian Goins,mens,3,-0.019,0.182,0.471,7.9
Ross Whittaker,CJ Klinger,mens,4,0.004,0.17,0.515,64.8
Ivan Jakovljevic,Darrian Young,mens,4,-0.006,0.176,0.488,36.4
Eric Roddy,Donald Young,mens,7,0.034,0.187,0.557,96.6
Jack Sock,Augustus Ge,mens,5,0.002,0.192,0.496,60.3
Genie Erokhina,Lauren Stratman,womens,6,-0.015,0.186,0.474,12.8
Max Freeman,Tyson McGuffin,mens,12,0.057,0.194,0.6,99.6
Julian Arnold,Blaine Hovenier,mens,9,0.001,0.173,0.502,58.7
Todd Fought,Daniel De la Rosa,mens,3,0.01,0.184,0.511,79.0
Lucy Kovalova,Meghan Dizon,womens,13,-0.002,0.182,0.511,50.9
Pierina Imparato,Sarah Ansboury,womens,2,-0.005,0.171,0.491,42.2
Mohaned Alhouni,Spencer Smith,mens,4,0.003,0.183,0.514,63.0
Rachel Rohrabacher,Jorja Johnson,womens,38,-0.038,0.169,0.431,0.6
Allison Phillips,Liz Truluck,womens,10,0.036,0.202,0.555,97.4
Yates Johnson,Hunter Johnson,mens,10,-0.021,0.185,0.479,6.1
Catherine Parenteau,Jackie Kawamoto,womens,8,-0.015,0.18,0.469,12.4
Felicity Di Laura,Helena Jansen,womens,4,0.002,0.177,0.492,60.4
Noe Khlif,Dylan Frazier,mens,14,-0.035,0.182,0.428,1.1
Chuck Taylor,John Cincola,mens,14,0.018,0.179,0.521,87.6
Rachel Rettger,Olivia McMillan,womens,4,-0.006,0.178,0.506,37.8
Jordan Chrysostom,Anouar Braham,mens,2,-0.031,0.183,0.442,1.7
Zoeya Khan,Paula Rives,womens,13,0.003,0.174,0.509,62.6
Grayson Goldin,Lacy Schneemann,mixed,2,0.012,0.175,0.519,81.2
Connie Lee,Giang Trinh,mixed,13,0.017,0.186,0.539,86.7
Yu-Chieh Hsieh,Thomas Yu,mixed,16,-0.005,0.184,0.499,42.0
Naimi Mehta,George Wall,mixed,6,0.011,0.181,0.526,79.8
Armaan Bhatia,Xiao Yi Wang-Beckvall,mixed,11,-0.001,0.169,0.502,52.3
Ting Chieh Wei,Joseph Wild,mixed,3,-0.008,0.179,0.486,30.1
Jai Grewal,Roos Van Reek,mixed,2,-0.013,0.176,0.488,18.0
Yufei Long,Eunggwon Kim,mixed,10,0.011,0.192,0.529,80.6
Lucas Pascoe,Nicola Schoeman,mixed,14,-0.019,0.182,0.458,7.8
Aiko Yoshitomi,Robert Stirling,mixed,9,0.007,0.179,0.514,74.2
Zachary Grabovic,Albie Huang,mixed,3,-0.001,0.185,0.511,53.5
Lauren Hidalgo-Smith,Juan Benitez,mixed,3,0.013,0.182,0.524,82.5
Ella Yeh,Kiora Kunimoto,womens,21,-0.013,0.188,0.479,17.0
Jalina Ingram,Audrey Adele Brown,womens,5,0.028,0.171,0.559,94.7
Naveen Beasley,Wesley Burrows,mens,7,0.028,0.182,0.545,94.8
Andre Mercado,Pesa Teoni,mens,2,-0.007,0.183,0.497,34.8
Isabella Dunlap,Keilly Ulery,womens,11,-0.012,0.187,0.486,21.6
Robert Stirling,Kenta Miyoshi,mens,8,-0.007,0.178,0.489,35.0
Mitchell Hargreaves,Harsh Mehta,mens,6,0.001,0.182,0.511,57.6
Quan Do,Hien Truong,mens,21,0.019,0.178,0.534,88.9
Naimi Mehta,Mayu Ito,womens,4,-0.002,0.174,0.499,51.7
Kei Sawaki,Rika Fujiwara,womens,9,-0.028,0.189,0.452,2.1
Yufei Long,Xiao Yi Wang-Beckvall,womens,8,-0.014,0.192,0.471,15.1
George Wall,Joseph Wild,mens,15,0.02,0.164,0.56,89.3
Kiora Kunimoto,Luc Pham,mixed,14,0.018,0.172,0.546,87.5
Lara Giltinan,Anouar Braham,mixed,18,0.02,0.181,0.551,89.4
Ella Yeh,Will Mackinnon,mixed,2,-0.016,0.188,0.484,12.0
Connor Mogle,Audrey Adele Brown,mixed,6,0.003,0.19,0.482,62.1
Andre Mercado,Isabella Dunlap,mixed,26,0.019,0.184,0.54,88.8
Christine Trifunovic,Wyatt Stone,mixed,5,0.017,0.18,0.526,87.1
Naveen Beasley,Jalina Ingram,mixed,2,-0.011,0.195,0.484,21.9
Ting Chieh Wei,Roos Van Reek,womens,4,0.029,0.196,0.552,95.6
Yu-Chieh Hsieh,Nicola Schoeman,womens,4,0.003,0.183,0.505,62.8
Phuc Huynh,Connie Lee,mixed,4,0.004,0.177,0.497,64.9
Quan Do,Sophia Nhi Huynh,mixed,8,0.004,0.18,0.502,65.6
Pui Long Fan,Marco Leung,mixed,2,-0.01,0.186,0.481,25.3
Tingwen Wang,Eunggwon Kim,mixed,9,-0.01,0.18,0.486,25.8
Aryaan Bhatia,Mayu Ito,mixed,2,-0.001,0.17,0.482,53.3
Jace Morris,Sam Angelo,mens,3,-0.009,0.182,0.479,28.2
Daniel Byun,Albert Wan,mens,6,-0.008,0.204,0.488,30.5
Keaten Kappes,Tomoko Taniguchi,mixed,10,-0.011,0.173,0.486,22.4
James Kaoma,Rafael Lenhard,mens,3,-0.007,0.176,0.487,33.4
Zachary Grabovic,Nicola Schoeman,mixed,3,-0.009,0.18,0.494,28.8
Yufei Long,Prycen Haas,mixed,4,0.008,0.187,0.515,74.6
Tama Shimabukuro,Xiao Yi Wang-Beckvall,mixed,5,-0.005,0.18,0.487,41.3
Tyler Loong,Pei Chuan Kao,mixed,3,0.001,0.187,0.501,58.2
Len Yang,Ting Chieh Wei,mixed,17,0.006,0.19,0.519,71.7
Sophia Phuong Anh Tran,Kenta Miyoshi,mixed,2,-0.003,0.192,0.491,47.5
Danni-Elle Townsend,Lucas Pascoe,mixed,10,0.008,0.182,0.511,74.4
Aiko Yoshitomi,Sophia Nhi Huynh,womens,3,-0.001,0.186,0.486,53.5
Nguyen Thang,Quan Do,mens,3,-0.006,0.168,0.493,37.1
Miyu Hazawa,Mayu Ito,womens,2,-0.013,0.187,0.481,18.4
Yu-Chieh Hsieh,Xiao Yi Wang-Beckvall,womens,6,-0.007,0.173,0.474,34.4
Danni-Elle Townsend,Nicola Schoeman,womens,32,0.028,0.175,0.559,95.0
Pei Chuan Kao,Allyce Jones,womens,6,0.022,0.185,0.551,90.8
Sahra Dennehy,Connie Lee,womens,2,-0.019,0.18,0.469,8.2
Sahra Dennehy,Hong Kit Wong,mixed,2,-0.005,0.183,0.518,40.6
Andrew Caldarella,Braden Jacobson,mens,6,-0.009,0.182,0.47,27.1
Aryaan Bhatia,Prycen Haas,mens,12,0.004,0.183,0.507,67.3
Victoria Dimuzio,Collin Johns,mixed,7,0.01,0.176,0.518,79.0
Rafa Hewett,Mya Bui,mixed,9,-0.001,0.171,0.505,54.5
Dylan Frazier,Etta Tuionetoa,mixed,7,-0.028,0.176,0.462,2.2
Marshall Brown,Olivia McMillan,mixed,4,0.01,0.169,0.522,78.8
Ryan Fu,Alex Walker,mixed,8,-0.012,0.167,0.488,20.0
Lingwei Kong,Eric Roddy,mixed,5,0.02,0.187,0.535,89.3
Angie Walker,Donald Young,mixed,5,0.031,0.187,0.561,96.1
Riley Newman,Maggie Brascia,mixed,14,0.005,0.191,0.511,69.7
Genie Bouchard,Max Freeman,mixed,2,-0.014,0.179,0.482,15.7
Hayden Patriquin,Tyra Hurricane Black,mixed,30,-0.026,0.173,0.436,2.9
Christa Gecheva,Yuta Funemizu,mixed,2,-0.015,0.186,0.466,12.7
Genie Erokhina,Ivan Jakovljevic,mixed,14,0.029,0.188,0.547,95.3
Tom Protzek,Zoeya Khan,mixed,2,-0.004,0.178,0.495,46.2
Audrey Adele Brown,Wesley Burrows,mixed,2,0.002,0.171,0.495,61.2
AJ Koller,Lacy Schneemann,mixed,8,-0.015,0.188,0.477,14.1
Roscoe Bellamy,Milan Rane,mixed,7,0.022,0.168,0.545,90.9
Lindsey Newman,Mota Alhouni,mixed,2,-0.008,0.189,0.473,30.2
Jonathan Truong,Jorja Johnson,mixed,7,0.01,0.181,0.515,78.3
Kate Fahey,Tyson McGuffin,mixed,12,0.007,0.183,0.514,74.1
Hannah Blatt,Grayson Goldin,mixed,20,-0.018,0.187,0.479,8.6
Martina Frantova,Darrian Young,mixed,5,-0.012,0.179,0.462,20.7
Jade Rau,Jace Morris,mixed,2,0.006,0.189,0.499,71.8
Chloe Igleski,Adam Harvey,mixed,6,0.005,0.183,0.501,69.6
Caden Nemoff,Jalina Ingram,mixed,2,-0.007,0.195,0.501,32.9
Christine Trifunovic,Steve Deakin,mixed,2,-0.002,0.187,0.481,50.2
Jaume Martinez Vich,Tina Pisnik,mixed,3,-0.014,0.191,0.478,15.9
Allison Phillips,Chuck Taylor,mixed,7,-0.009,0.186,0.482,26.3
Zane Navratil,Felicity Di Laura,mixed,2,-0.011,0.167,0.468,21.7
Jada Bui,Jordan Chrysostom,mixed,2,0.005,0.188,0.512,68.9
Ivan Jakovljevic,Christopher Haworth,mens,4,0.005,0.183,0.514,68.5
AJ Koller,Yuta Funemizu,mens,13,0.019,0.197,0.519,88.7
Jonathan Truong,Pesa Teoni,mens,5,-0.025,0.184,0.455,3.0
Ryan Fu,Patrick Smith,mens,2,-0.022,0.185,0.458,5.4
Christa Gecheva,Mya Bui,womens,3,0.0,0.18,0.501,56.1
Rafa Hewett,Marshall Brown,mens,15,-0.023,0.194,0.455,4.7
Tyson McGuffin,CJ Klinger,mens,7,0.002,0.186,0.499,59.8
Parris Todd,Catherine Parenteau,womens,33,-0.011,0.167,0.466,22.6
Jack Sock,Michael Loyd,mens,2,-0.017,0.183,0.458,10.4
Ross Whittaker,John Lucian Goins,mens,2,-0.012,0.186,0.481,19.0
Audrey Adele Brown,Lindsey Newman,womens,2,-0.012,0.182,0.462,20.4
Victoria Dimuzio,Judit Castillo,womens,4,-0.02,0.186,0.454,7.0
Cason Campbell,Wesley Burrows,mens,3,-0.007,0.173,0.494,32.5
Nick Black,Jordan Chrysostom,mens,2,-0.007,0.184,0.483,35.3
Caden Nemoff,Craig Johnson,mens,12,0.005,0.189,0.523,67.9
Blaine Hovenier,Donald Young,mens,4,0.008,0.174,0.51,75.7
John Cincola,Mota Alhouni,mens,2,-0.005,0.187,0.496,39.6
Lingwei Kong,Genie Erokhina,womens,12,0.04,0.179,0.568,97.9
Lea Jansen,Meghan Dizon,womens,3,-0.017,0.176,0.461,9.8
Felicity Di Laura,Pierina Imparato,womens,4,-0.016,0.182,0.474,11.3
Zoey Weil,Lara Giltinan,womens,2,-0.009,0.187,0.481,27.3
Etta Tuionetoa,Lacy Schneemann,womens,19,0.023,0.177,0.555,91.9
Jessie Irvine,Mari Humberg,womens,14,0.02,0.191,0.526,89.6
Zoeya Khan,Luana Stanciu,womens,6,0.01,0.188,0.508,79.3
Hannah Blatt,Cailyn Campbell,womens,4,-0.027,0.177,0.459,2.5
Lauren Stratman,Alex Walker,womens,11,0.008,0.189,0.511,76.2
Regina Goldberg,Jada Bui,womens,6,-0.013,0.186,0.459,18.7
Layne Sleeth,Martina Frantova,womens,4,0.008,0.172,0.515,75.8
Naimi Mehta,Freddie Powell,mixed,8,-0.004,0.176,0.509,46.0
Jimmy Liong Kai Long,Pui Long Fan,mixed,3,-0.011,0.186,0.473,22.7
Sahra Dennehy,Kenta Miyoshi,mixed,8,-0.003,0.187,0.504,49.2
Jamie Haas,Harsh Mehta,mixed,12,0.009,0.187,0.508,78.0
Nok Yiu Tang,Marco Leung,mixed,2,-0.005,0.18,0.489,42.5
Connie Lee,Hoang Nam Ly,mixed,4,0.015,0.179,0.526,85.1
Aiko Yoshitomi,Mitchell Hargreaves,mixed,5,-0.019,0.181,0.455,8.1
Xiao Yi Wang-Beckvall,Vanshik Kapadia,mixed,13,0.016,0.177,0.532,85.6
HO Tam,Giang Trinh,mixed,2,-0.009,0.194,0.491,28.9
Sarah Burr,Louis Laville,mixed,4,0.005,0.177,0.507,68.9
Jonathan Truong,Alix Truong,mixed,46,0.042,0.182,0.574,98.3
George Wall,Kaitlynn Hart,mixed,2,-0.018,0.185,0.469,9.5
Mihae Kwon,Hong Kit Wong,mixed,2,-0.006,0.188,0.489,36.5
Chuck Taylor,Brandon French,mens,5,-0.012,0.178,0.482,21.6
Miles Hoover,Dale Kim,mens,2,0.006,0.181,0.499,72.5
Haley Ferguson,Paranya Jareonvongrayab,womens,3,-0.006,0.162,0.476,39.0
Zoey Weil,Danna Funaro,womens,5,-0.008,0.185,0.488,32.0
Nicole Conard,Giovanna Morelli,womens,4,-0.026,0.179,0.446,2.9
Luca Mack,Anouar Braham,mens,6,-0.002,0.176,0.494,49.7
Kentaro Hamaguchi,George Rangelov,mens,4,-0.004,0.182,0.501,42.9
Christa Gecheva,Liz Truluck,womens,2,-0.006,0.194,0.494,39.2
Alexander Crum,Juan Benitez,mens,5,0.003,0.176,0.488,62.9
Zak Parks,Rougel Jon Lutz Aninon,mens,13,0.006,0.18,0.518,71.0
Phuc Huynh,Mitchell Hargreaves,mens,9,0.011,0.172,0.51,80.2
Jimmy Liong Kai Long,Leander Lazaro,mens,7,0.003,0.168,0.504,64.2
Sophia Phuong Anh Tran,Pei Chuan Kao,womens,5,0.001,0.174,0.494,59.0
Kaitlynn Hart,Albie Huang,womens,3,-0.003,0.171,0.489,47.6
Freddie Powell,Louis Laville,mens,2,-0.006,0.199,0.479,39.3
AJ Koller,Jonathan Truong,mens,7,0.013,0.174,0.538,82.1
Sahra Dennehy,Aiko Yoshitomi,womens,16,0.01,0.181,0.541,78.4
Mihae Kwon,Pui Long Fan,womens,4,0.002,0.174,0.496,61.3
Sarah Jane Lim,HO Tam,womens,2,0.002,0.17,0.504,60.3
Alix Truong,Meghan Dizon,womens,7,0.018,0.203,0.519,87.3
Nok Yiu Tang,Kwan Wun Man,womens,2,-0.001,0.178,0.504,53.6
Angie Walker,James Delgado,mixed,31,0.048,0.183,0.584,99.1
Wil Shaffer,Andi Godwin,mixed,1,-0.005,0.175,0.503,40.8
Kayla Williams,Parth Mody,mixed,2,0.011,0.181,0.499,80.1
Zoey Weil,Chuck Taylor,mixed,4,-0.006,0.177,0.489,39.1
Austin Bricker,Mary Monson,mixed,2,-0.008,0.169,0.48,31.1
Jaeda Minniefield,Dale Kim,mixed,1,-0.003,0.182,0.479,48.7
Liz Truluck,Juan Benitez,mixed,2,-0.011,0.199,0.485,23.3
Jericho Grollman,Federico Nani,mens,3,0.008,0.186,0.512,75.5
Ella Yeh,Austin Bricker,mixed,4,0.013,0.2,0.529,82.0
Zach Gonnering,Mary McGowan,mixed,2,-0.023,0.173,0.444,4.7
Victor Camilo Iii,Devon Sikora,mens,2,-0.013,0.19,0.485,18.5
Demetric Marrero Jr,Tama Shimabukuro,mens,7,-0.002,0.176,0.489,51.2
Jade Rau,Ashley Griffith,womens,2,-0.016,0.182,0.46,10.9
Kiora Kunimoto,Giovanna Morelli,womens,13,0.015,0.188,0.528,84.7
Demetric Marrero Jr,Madalina Grigoriu,mixed,5,0.001,0.194,0.504,57.6
Jade Rau,Mouaad Alhouni,mixed,3,0.009,0.175,0.531,77.4
Stevie Petropouleas,Mary McGowan,womens,2,-0.013,0.2,0.469,16.2
Andre Mercado,Jace Morris,mens,3,0.004,0.172,0.5,67.2
Paula Rives,Pesa Teoni,mixed,5,0.005,0.188,0.498,68.7
Chloe Igleski,Ross Whittaker,mixed,4,0.014,0.197,0.535,83.8
Genie Bouchard,Wesley Burrows,mixed,2,0.001,0.188,0.512,58.7
Lea Jansen,Max Freeman,mixed,27,0.015,0.171,0.536,84.1
Jack Sock,Danna Funaro,mixed,3,-0.0,0.175,0.516,55.3
Mya Bui,Mota Alhouni,mixed,4,0.019,0.183,0.539,88.2
Tatiana Ruhl,John Cincola,mixed,2,-0.013,0.182,0.488,17.1
Lauren Stratman,Martin Emmrich,mixed,3,-0.02,0.18,0.445,6.5
Mohaned Alhouni,Lina Padegimaite,mixed,7,0.02,0.187,0.536,89.7
Ivan Jakovljevic,Judit Castillo,mixed,3,0.008,0.186,0.502,74.7
Daniel De la Rosa,Alex Walker,mixed,2,-0.015,0.194,0.469,13.5
Sam Querrey,Luana Stanciu,mixed,6,-0.003,0.175,0.5,48.0
Liz Truluck,Gregory Dow,mixed,4,-0.009,0.194,0.489,26.0
Cason Campbell,Sarah Ansboury,mixed,2,-0.013,0.191,0.489,18.9
Christopher Haworth,Dominique Schaefer,mixed,7,0.009,0.173,0.501,76.6
Tom Protzek,Mehvish Safdar,mixed,14,0.037,0.188,0.563,97.5
Zoeya Khan,Darrian Young,mixed,2,0.001,0.19,0.511,58.1
Ewa Radzikowska,Yates Johnson,mixed,4,0.002,0.179,0.499,59.9
Daniel Miron,Kevin Caulfield,mens,5,-0.005,0.175,0.492,40.3
Spencer Smith,Marcela Aguila Ampon,mixed,2,-0.011,0.183,0.495,22.7
Ross Whittaker,Christopher Haworth,mens,2,-0.015,0.182,0.498,13.9
Nicole Conard,Isabella Dunlap,womens,20,0.019,0.18,0.529,88.3
Adair Garcia,Stevie Petropouleas,mixed,4,0.007,0.184,0.501,72.6
Camden Chaffin,Giovanna Morelli,mixed,2,-0.001,0.18,0.501,52.5
Rafa Hewett,Martina Frantova,mixed,3,-0.001,0.197,0.503,52.9
Brooke Buckner,Grayson Goldin,mixed,5,-0.013,0.187,0.474,18.3
Jack Sock,Donald Young,mens,6,0.023,0.184,0.535,92.3
Edward Perez,Pesa Teoni,mens,4,-0.007,0.184,0.471,34.0
Gabriel Joseph,Jalina Ingram,mixed,3,-0.02,0.202,0.465,6.8
Eric Roddy,Pierina Imparato,mixed,3,0.006,0.181,0.526,72.4
Roscoe Bellamy,Allyce Jones,mixed,12,0.0,0.195,0.508,56.2
Stephen Madonia,Eric Roddy,mens,5,-0.024,0.168,0.44,3.7
Genie Erokhina,Augustus Ge,mixed,4,0.014,0.173,0.538,83.5
Polina Libo,Tatiana Ruhl,womens,2,-0.007,0.183,0.481,33.5
Nicholas Romano,Usama Khalid,mens,2,-0.0,0.189,0.509,55.0
Dylan Frazier,Jaume Martinez Vich,mens,6,0.009,0.179,0.519,76.8
Rachel Rohrabacher,Lea Jansen,womens,6,-0.015,0.189,0.476,12.6
Grayson Goldin,Tyler Loong,mens,2,-0.011,0.182,0.466,21.8
Genie Bouchard,Dominique Schaefer,womens,2,-0.007,0.184,0.479,34.5
Zane Navratil,Connor Garnett,mens,6,-0.028,0.184,0.445,2.2
Pablo Tellez,Jonathan Truong,mens,4,0.015,0.186,0.513,84.1
Yates Johnson,Daniel De la Rosa,mens,2,-0.004,0.172,0.488,43.6
Ewa Radzikowska,Layne Sleeth,womens,3,0.004,0.188,0.52,65.9
Callie Smith,Meghan Dizon,womens,11,0.022,0.192,0.525,90.9
Sarah Ansboury,Olivia McMillan,womens,8,-0.018,0.183,0.466,9.0
Hunter Johnson,Tyson McGuffin,mens,9,-0.001,0.172,0.496,54.0
James Ignatowich,Augustus Ge,mens,16,0.031,0.177,0.559,95.9
Julian Arnold,Roscoe Bellamy,mens,2,-0.008,0.179,0.497,30.4
Marshall Brown,Gregory Dow,mens,4,0.007,0.182,0.517,73.2
Darrian Young,Wyatt Stone,mens,9,-0.003,0.194,0.489,46.4
Lucy Kovalova,Mari Humberg,womens,4,0.0,0.186,0.503,57.0
Vivienne David,Lina Padegimaite,womens,5,-0.013,0.177,0.481,18.6
Pierina Imparato,Marcela Aguila Ampon,womens,3,0.003,0.194,0.5,62.5
Naveen Beasley,Aiko Yoshitomi,mixed,5,-0.001,0.17,0.504,51.9
Sophia Phuong Anh Tran,Giang Trinh,mixed,2,0.0,0.172,0.5,56.5
Danni-Elle Townsend,Eric Oncins,mixed,4,-0.013,0.18,0.468,17.7
Hsieh Chen-An,Kwan Wun Man,mixed,2,-0.008,0.176,0.477,31.3
Pei Chuan Kao,Eunggwon Kim,mixed,4,-0.014,0.172,0.471,14.5
Hien Truong,Sophia Nhi Huynh,mixed,11,-0.008,0.173,0.486,30.6
Sahra Dennehy,Santhosh Narayanan,mixed,10,0.025,0.19,0.549,93.2
Chao Yi Wang,Tyson McGuffin,mixed,14,-0.041,0.188,0.407,0.4
Mitchell Hargreaves,Andie Dikosavljevic,mixed,3,0.006,0.179,0.517,70.8
Armaan Bhatia,Liz Truluck,mixed,5,0.009,0.182,0.519,77.1
Hong Kit Wong,HO Tam,mixed,5,0.007,0.179,0.507,74.0
Eric Oncins,Tyson McGuffin,mens,16,0.053,0.201,0.587,99.3
Grayson Goldin,Jonathan Truong,mens,2,-0.006,0.18,0.486,38.4
Ben Johns,Anna Bright,mixed,8,0.017,0.175,0.534,86.4
Yufei Long,Hoang Nam Ly,mixed,5,0.002,0.19,0.492,61.4
Ben Johns,Christian Alshon,mens,8,-0.015,0.171,0.472,13.1
Callan Dawson,Leah Tauber,mixed,12,0.01,0.198,0.516,79.1
Roos Van Reek,Anna Bright,womens,4,-0.027,0.189,0.456,2.4
Phuc Huynh,Tama Shimabukuro,mens,3,-0.013,0.182,0.469,16.9
Robert Stirling,Albie Huang,mixed,3,-0.005,0.189,0.496,42.9
Zane Navratil,Armaan Bhatia,mens,18,0.049,0.198,0.584,99.1
Santhosh Narayanan,Robert Stirling,mens,2,-0.002,0.167,0.495,50.8
Naveen Beasley,Harsh Mehta,mens,2,-0.003,0.179,0.503,47.9
Ting Chieh Wei,Alix Truong,womens,11,0.011,0.182,0.503,80.1
Yu-Chieh Hsieh,Liz Truluck,womens,6,0.001,0.186,0.494,57.3
Hannah Blatt,Pei Chuan Kao,womens,2,-0.002,0.181,0.504,49.5
Samantha Parker,Augustus Ge,mixed,6,0.036,0.184,0.553,96.9
Lacy Schneemann,Max Freeman,mixed,2,-0.019,0.181,0.466,7.2
Lindsey Newman,Spencer Smith,mixed,7,0.028,0.192,0.549,94.6
Riley Newman,Layne Sleeth,mixed,16,0.023,0.179,0.536,92.0
Mari Humberg,Daniel De la Rosa,mixed,4,0.005,0.183,0.536,69.1
Callie Smith,Jaume Martinez Vich,mixed,3,-0.008,0.166,0.486,31.7
Jay Devilliers,Etta Tuionetoa,mixed,5,0.017,0.185,0.508,86.3
Lingwei Kong,Carlos Di Laura III,mixed,5,0.001,0.188,0.494,58.9
Tom Protzek,Lara Giltinan,mixed,2,0.0,0.182,0.518,56.6
Pablo Tellez,Tyra Hurricane Black,mixed,6,-0.013,0.185,0.474,17.3
Lucy Kovalova,Travis Rettenmaier,mixed,2,-0.012,0.187,0.466,18.9
Yates Johnson,Meghan Dizon,mixed,7,0.034,0.189,0.55,96.6
Gregory Dow,Alex Walker,mixed,2,-0.011,0.173,0.472,22.2
Will Mackinnon,Kiora Kunimoto,mixed,11,0.03,0.172,0.571,95.6
Lea Jansen,Federico Staksrud,mixed,4,-0.016,0.197,0.481,11.5
Christa Gecheva,James Ignatowich,mixed,2,-0.016,0.18,0.486,10.7
Chao Yi Wang,Kaitlyn Christian,womens,13,0.008,0.204,0.514,75.2
Noe Khlif,Gabriel Tardio,mens,4,-0.021,0.194,0.457,5.8
Mari Humberg,Allyce Jones,womens,22,-0.009,0.176,0.468,26.1
Brooke Buckner,Lea Jansen,womens,11,0.01,0.181,0.526,78.6
