player_id,full_name,gender,games,value_mean,value_sd,w_mixed,w_mens,w_womens
b025eccb-868e-4ce6-a4db-c1082a288b59,Maddy Rasmusen,F,43,-2.05,0.864,-0.031,nan,0.0
d8610fd6-1ab3-409a-bea3-d7f7b87d7ee0,Shea Donahue,F,2,-0.454,1.676,-0.003,nan,nan
c96f7a83-9cc1-4fbe-a610-126ed8e3a202,Gregory Dow,M,68,-0.716,0.726,-0.07,0.054,nan
7f36e416-0907-43b2-8ec4-e9533088e30f,Bobbi Oshiro,F,61,2.604,0.705,0.032,nan,0.004
74afd19c-8f82-4ca2-9345-e4d693111033,Marshall Brown,M,99,0.555,0.571,0.021,0.002,nan
602ac701-c27e-408d-9e4e-1f7c02578def,Tam Trinh,M,24,0.954,1.026,nan,0.013,nan
aa0157dc-6eeb-48b9-b679-d5cd6b4a5237,Ryan Sherry,M,23,-0.717,0.998,0.007,-0.015,nan
1bab49f1-6891-4d3e-8f77-42aa4fc1d18e,Mohaned Alhouni,M,82,-0.742,0.63,0.009,-0.021,nan
45596674-36ae-4768-b4ee-c7181d9b2ea7,Sammy Lee,M,8,1.118,1.306,nan,0.013,nan
2e0c0227-6e3e-43d5-8037-7f8bd0f9b935,Gabriel Joseph,M,32,-0.617,0.881,0.023,-0.029,nan
6a87bc44-5190-44db-8a2f-467de4de48c6,Christa Gecheva,F,47,0.539,0.788,0.036,nan,-0.031
f4c43443-fdff-4344-b291-274cfd26361e,Juan Benitez,M,23,-0.165,0.987,nan,-0.003,nan
eb14fc6e-ede1-4999-bec3-e36695e7f94e,Milan Rane,F,114,0.843,0.548,0.057,nan,-0.047
8e2f9629-19d0-409d-81dc-b64fe2f3d3ff,Jessie Irvine,F,232,2.18,0.456,0.033,nan,0.016
07ba5aa2-4581-4f2e-a62a-ec802353725c,Irina Tereschenko,F,29,-0.598,0.923,-0.022,nan,0.017
f51d6dfa-5101-49d8-aea5-269e481e1918,Helen To,F,12,-0.57,1.215,-0.003,nan,0.003
3aaa968d-90ed-4a57-bc29-938a618b6aa9,Jamie Haas,F,51,-1.242,0.753,0.014,nan,-0.034
518626d4-2600-4134-8c6a-0ae9315f9625,Cason Campbell,M,35,-1.551,0.838,-0.023,0.001,nan
55b78314-2f02-4a0c-83c2-b7cbfd8b4329,Madalina Grigoriu,F,28,0.156,0.915,0.006,nan,-0.008
65bcab7c-9c93-4dc8-a847-a34da426b933,Martina Frantova,F,115,0.52,0.534,0.036,nan,-0.024
6794d224-7da3-43d9-8300-e24e731f5dea,Samantha Parker,F,61,0.127,0.7,-0.006,nan,0.018
79046b96-4601-4443-ad6a-b1d2451be668,Rachel Summers,F,34,0.022,0.818,0.002,nan,0.001
947ad32d-852b-4b3f-b488-c1f20147f44a,Brian Kerr,M,13,-2.094,1.223,-0.035,-0.001,nan
649a30be-e691-4be4-8677-b9a55699f2b8,Ivy Tschetter,F,10,-1.94,1.255,-0.027,nan,0.002
7886d6aa-2310-4ae8-9874-f0fc9c3e534f,James Delgado,M,44,-0.82,0.901,-0.016,0.005,nan
1374dfe9-4573-4ab6-991d-16bed0a6d25c,Edward Perez,M,37,-1.351,0.878,0.024,-0.039,nan
da1847da-b6a7-43cc-8ba1-1b6c775f29c4,Andrew Anh Pham,M,5,-0.978,1.469,nan,-0.014,nan
cfb42bdb-d0a0-4fc7-b1ea-a77c40aff2d2,Mota Alhouni,M,67,0.843,0.693,-0.002,0.005,nan
c62c2081-d9ce-4750-93f5-c9163bf46f74,Yaamunan Venkatesan,M,4,-0.514,1.451,nan,-0.009,nan
f8917832-134f-4323-a2f2-ac19251c6e01,Sarah Williams,F,16,-0.368,1.108,0.005,nan,-0.01
8af41b49-c25b-4103-bf60-fa36ab5fc278,Chase Ora,M,11,-1.439,1.316,-0.019,nan,nan
4e220040-a533-4d43-85ba-29ad38b5a3b7,Clemens Graute,M,16,-2.961,1.218,-0.026,-0.012,nan
ece1da5c-10cc-41a6-bc48-66d82a4ea10c,Prycen Haas,M,13,-1.012,1.229,-0.012,nan,nan
0fadc58c-ce4c-4a9b-884f-8993354775ca,Rianna Valdes,F,38,0.654,0.839,-0.006,nan,0.008
84a2e8e4-b4fd-4625-8011-244c37e62b72,Jessica Mason,F,37,-3.301,0.885,-0.019,nan,-0.018
d554d53f-5941-46e9-b02f-a56cb2d4a04d,Camila Garcia Wright,F,27,0.638,0.917,0.024,nan,-0.014
bd7773b4-7b8e-4da2-96ce-98fe3490ee93,Lindsey Newman,F,27,-1.69,0.911,-0.009,nan,-0.017
3af01041-5679-400a-87b8-12c01db8cec4,Kate Fahey,F,116,2.21,0.52,0.037,nan,0.0
