player_id,full_name,gender,games,value_mean,value_sd,w_mixed,w_mens,w_womens
2a080a31-03da-43d5-b60b-a58ceb39e142,Cori Sidell,F,5,-0.693,1.652,0.001,nan,0.0
2b508074-59ec-455c-8974-31de393bc165,Lyn Yuen Choo,F,55,1.715,0.927,0.001,nan,0.003
d0d6d65c-6a52-4676-8c71-281d29a8db01,Harrison Brown,M,8,0.892,1.696,-0.0,0.009,nan
091e8c64-3b31-4263-889e-7170c2313b97,Santhosh Narayanan,M,5,1.214,1.651,nan,0.009,nan
c85c50d9-eaa4-4581-b6bb-583a808706bf,Kyle Koszuta,M,56,2.781,1.014,-0.0,0.006,nan
4fdcaa8b-8ebf-4cba-b759-d7c8e9d55ec0,Elliott Schupp,M,51,3.146,1.008,-0.014,0.023,nan
25139050-f977-4456-9545-7d63b72fa380,David Litvinov,M,63,1.005,0.91,0.002,0.0,nan
b025eccb-868e-4ce6-a4db-c1082a288b59,Maddy Rasmusen,F,109,0.985,0.626,-0.012,nan,0.009
a7e358b0-517e-4972-89ff-d95f0797e1c7,Jase Edwards,M,41,1.531,0.948,0.014,-0.004,nan
b5256e08-9c6a-4eb3-8fe6-f522b269c1ab,Dana Raugust,F,24,0.484,0.871,0.014,nan,-0.003
57d81852-8998-4d7c-9ed6-737c404c8650,Jericho Grollman,M,29,2.067,1.18,0.015,-0.002,nan
72b85855-dcb3-4d14-931f-edd3c0b097a0,Madison Grollman,F,30,2.54,1.346,0.01,nan,0.003
46964855-27d5-412f-be82-2df7e45a99e5,Jaden Lam,M,23,-0.072,1.138,-0.007,0.013,nan
e4bf2cca-f71a-4ded-89fe-39db811423db,Jace Howard,M,61,2.265,1.32,-0.002,0.009,nan
cda7df21-9bc5-4986-b080-122b97324ae9,Liam Jesperson,M,3,0.254,1.912,nan,-0.005,nan
645fef2e-5e60-4264-bbd4-dd99378b4a7d,Josh Barber,M,6,-0.443,1.74,-0.004,0.003,nan
91c84f14-5709-4981-b97d-24bdd39a5a31,Alyssia Fossorier,F,22,-0.64,1.307,0.005,nan,-0.014
73c5d397-f260-441e-b3ef-c4afc9755e59,Matthew Sah,M,33,0.517,1.338,0.008,0.004,nan
75f41068-36e0-43cf-a9bc-b2ec693b17ea,Michelle McLaughlan,F,4,-0.397,1.792,0.005,nan,-0.006
cb9ea037-f204-4216-ac56-930a01009166,Matt Burkhardt,M,117,1.693,0.836,0.024,-0.015,nan
079cece3-01b2-4dd1-9e95-957b83b14cd7,Victor Rodrigo,M,40,1.967,0.965,nan,0.001,nan
c14774e8-bb9b-4512-a867-fb4aed28941d,Harrison Yee,M,3,-1.24,2.27,nan,-0.006,nan
945e83e2-997f-4795-805f-deb450f58108,Anderson Ju,M,7,-1.323,1.72,-0.001,-0.002,nan
d56a6779-9a18-4f34-9519-9a7c7c8b2d0e,Derek Shearer,M,5,-0.785,2.066,nan,-0.003,nan
3d1d26f9-b591-4b81-80be-a2e708e216a7,Chase Holderman,M,5,-0.74,2.004,nan,-0.004,nan
1936f665-e630-462a-bd89-0dcfcf7c9e6b,Indigo Dagnall,M,54,0.117,0.758,0.001,-0.001,nan
