match_id,game_number,ra_pre,wa_pre,rb_pre,wb_pre,ra_post,wa_post,rb_post,wb_post
50710e12-6ca1-45af-872d-fa336e2426d2,1,4,0,10,6,14,6,12,5
5082a557-2d40-40d1-a10f-54112aacf889,1,6,6,0,0,10,5,7,1
509afa19-e1fc-4129-b071-d716345676df,3,13,6,12,4,9,5,6,2
50b01c8e-13e0-4a74-9b00-d82123ef0dc6,3,6,1,10,6,15,4,16,5
50bacd8c-dd3c-4f65-b2c5-1a023d4280ab,1,9,6,4,1,5,5,0,0
50c4e4e7-05c3-443c-abb3-489d55f72566,1,16,3,16,6,12,4,12,5
50e486d7-709a-4e3b-9dfc-f9d1b8e2b59d,1,10,4,11,6,11,7,8,2
50f3dca4-f5e0-4f32-8f53-b17978c0bc92,3,11,6,8,3,7,5,2,0
50fc90b7-76c5-49d0-9cf0-a4da3abad834,3,11,6,8,2,10,2,15,9
510cb1d3-68db-4cf5-92dc-31ae874e3bef,3,17,6,14,3,13,5,10,2
5110efa7-1aaf-46fc-91d9-4e7352f63b86,3,10,2,13,6,2,0,7,5
51187e56-d453-4b37-8e71-05a93558ce03,3,13,6,12,4,7,5,3,1
514abe3a-febe-4944-8075-39c7d1e33a27,1,12,5,11,6,0,0,5,5
51504a27-31b6-49e9-8582-4a9750f73cc7,3,4,1,9,6,25,12,21,5
51615375-7c74-48db-a07f-f73905a8a15b,3,13,6,12,5,1,0,7,6
51644209-adc2-430b-83bc-34abcea08e85,1,2,0,8,6,9,3,11,5
516dbced-072e-4f32-bb44-917cbfc24490,3,16,6,13,3,8,5,6,2
51788348-b955-4bec-b99e-41d88325e5f3,1,11,6,7,2,6,5,5,2
518df02e-cea5-4969-bac1-ce707a1778b5,3,7,6,2,0,7,5,4,2
519825ad-a79d-4145-807d-84ae325ef67c,3,11,6,9,4,16,7,15,7
519f59d8-f42d-4e91-b88f-733d258d2d53,3,7,6,2,0,13,5,9,1
51a63501-469d-4c87-b408-730a88882377,3,9,6,5,1,9,5,6,2
51a7393a-0220-4b42-9a9a-eb30d405b717,3,15,6,12,2,10,5,7,3
51ac65ff-a94c-4535-829b-1b900711fda2,1,7,1,12,6,17,9,10,3
51bc6ef6-b465-4683-af29-f6b73b54ba14,3,11,6,8,3,9,5,4,0
51d3065a-cc0e-4125-aca5-827b61bf646e,1,11,5,12,6,13,6,10,3
51f3811f-ed6d-4813-aebf-9a66a37f9b92,1,8,3,11,6,8,0,12,5
51f3986a-f369-462e-8156-605df9770fa3,1,11,6,5,1,8,5,9,5
521694bb-41bf-4876-93ca-83b7f82a618f,3,8,6,2,0,16,5,13,3
522210f3-9074-44a4-ba03-c9d4bbf2af0a,1,16,5,17,6,17,7,15,4
52242040-84de-425d-85d2-6d13457719f2,1,10,6,7,2,8,5,2,0
52243738-269e-47d3-92d1-69c4c8540b2c,3,2,0,7,6,2,0,7,5
52373ecf-6d3e-4663-a782-45ebf6b85f04,1,11,6,7,1,10,5,6,2
524dd6fa-6c56-4ab5-af3f-1d955571262d,1,9,6,7,4,8,5,5,1
5259f87f-7b4b-4830-8410-a02b6bf677bd,3,3,0,6,3,15,7,15,8
525e916b-1fc1-41e5-afc6-581e36f1bbce,3,15,5,16,6,3,1,7,5
525ee09e-071e-4200-8dc7-debde6596106,3,4,0,10,6,2,0,5,2
52664f66-d6dc-4421-abc1-a90735ed47a4,3,13,6,12,5,6,5,6,4
526ff707-47db-4740-98ee-764da8bf0212,3,10,6,8,4,8,5,6,2
527bd3a0-cdcb-45ab-bea7-01e847d69965,1,12,5,13,6,7,6,1,0
527c2c35-7774-40ff-a75d-34a9f59e988e,3,15,6,14,4,7,5,2,0
52827a9d-31a7-4e86-ac5d-b65647f05cca,3,6,3,8,6,2,0,7,5
5288fc18-b843-4606-80f1-7c6047e9b513,3,15,6,16,4,12,5,7,1
528eceb4-7bb6-4258-ad6e-75928dfdf907,1,6,1,11,6,18,6,16,5
52999e58-5c07-47cb-8679-ec266b6ae58b,3,17,6,13,1,10,5,6,2
529d1382-65f3-41d5-95f0-d8d03ce83ed4,3,12,3,14,6,10,4,12,4
52b3feb0-9578-423e-8e79-a7f3cf369275,3,9,3,12,6,0,0,5,5
52c5c3a1-0c72-4333-9b06-705b13881be2,3,7,6,3,1,10,5,10,6
52d309fc-a5cd-4926-9e26-1d20ae68f1c8,1,11,6,9,3,7,5,5,3
52d784ec-7210-4c9e-906b-0c9311559fb0,1,4,0,9,6,0,0,5,5
52da7022-3c03-4289-bab6-b285852fd9f2,3,11,4,12,6,12,7,8,2
52e25109-2c4a-4ed2-8dcc-43a0feb72b0a,3,14,5,15,6,10,6,9,3
52e4b967-59b6-4109-b826-3ef9fa1d69df,1,8,6,4,2,10,5,8,2
52ed1dfb-bc7f-4906-bd6d-13213f12582a,1,17,6,17,5,10,5,10,4
52f14601-abf5-4eaf-b308-556af1a953ad,3,13,6,7,0,14,5,18,8
52fcbba3-0959-4f58-85fa-6d0f19215e51,1,9,2,13,6,8,2,10,5
530ce13a-01b6-4ebc-8ea7-a8fa8e65ed99,3,15,4,16,6,2,0,8,5
5321d353-1013-40a8-b6c2-298924d0c06a,1,9,6,6,2,12,5,8,2
532be312-b88b-4b4d-9235-982c524f37a7,1,6,6,0,0,9,5,4,0
5353129e-d99a-4e8d-b7e3-990fa27cda9e,3,10,6,5,1,6,1,14,10
535d89f9-b52d-4eea-97df-9a9473a7d3fa,3,11,6,9,4,6,5,2,0
53693a89-5325-444e-8075-75b5ce146f5c,3,10,6,6,3,10,5,6,0
536b676b-0185-41b1-93b8-9c09a5ecede8,3,14,6,12,4,8,5,8,4
536b7c57-6e84-443c-a7d4-8d7f104aeaae,3,9,6,3,0,13,5,15,5
5396d8d7-31c7-48e1-ade7-660c71c472cb,1,14,6,8,4,8,5,3,1
53a977da-7edd-4dce-a11e-76e6c611844b,1,2,0,8,6,2,0,7,5
53b70fcb-88fb-4be2-add8-8496a34f4820,3,9,6,4,0,9,5,6,2
53ba27cd-336b-428d-bcf7-0130ae4c1f57,1,6,6,0,0,6,5,4,2
53bc681e-a793-405e-86b9-dcf4a6b2da7e,3,9,1,12,6,6,2,9,5
53d6f697-0007-45dc-ad6e-fa07020c361a,3,11,4,12,6,7,3,9,5
541e14a4-0ecf-4083-b33e-c30d1cca9a4f,1,12,6,9,3,17,6,19,7
5425b9b1-0e2c-4814-aa87-d78a0c7d1509,3,11,6,6,1,9,1,17,10
5434dc67-4024-41ca-a039-df924a5b5fd0,3,4,1,8,6,0,0,5,5
543c0785-e000-413b-9c25-a0ae68b2b6fa,3,13,2,17,6,6,2,8,5
543c3917-bc81-425e-9def-acbe5d330938,3,14,1,18,6,6,2,9,5
5463a550-fff2-4953-a9d3-19adaf847abe,1,11,3,14,6,4,2,7,5
547a3d8e-c656-415c-9d07-2c5597b793c3,3,14,4,15,6,10,7,6,2
5482d550-8c89-4d5d-862c-6735b22e5f4c,1,9,6,5,1,11,5,13,7
549854e9-e3ac-4e9b-ab04-a0a71c5d50f1,1,10,3,13,6,4,2,6,5
54aea439-da64-4a76-890b-cdfc8547c3af,3,9,6,5,2,19,4,19,5
54aea439-da64-4a76-890b-cdfc8547c3af,5,14,6,13,4,15,6,14,6
54ba8e61-6c91-4785-9631-a74ab542391c,3,5,2,9,6,6,2,8,5
54c1c87a-28e9-4b74-8f28-11bae7b0345a,3,17,5,16,6,13,6,9,1
54c36aba-f05c-42ab-a958-84855218df7b,3,9,2,13,6,0,0,5,5
54c92a52-93f5-40b8-9b86-94a07e62dea8,1,17,6,16,4,9,5,8,3
54d910b0-fa96-40a7-a1ef-066b862478a7,1,7,2,10,6,10,4,12,5
54e3deac-02dd-4f88-8e38-c3911128b27d,3,8,5,9,6,7,3,9,5
5500d3ad-76b1-4f14-aa52-d518a813d7df,1,5,2,8,6,18,9,11,1
5514f99a-202b-466a-a399-ecb62253bbd9,1,13,6,11,3,11,5,7,1
552ee005-389b-4a77-8261-7f270dd3518a,3,8,2,11,6,9,1,14,5
5539da12-f290-45e6-a610-f49e6d8a529b,1,12,6,6,1,7,5,2,0
554a55e7-bb8b-41ac-8808-4c58d6f498cf,3,11,6,6,0,9,5,12,8
554ccd8c-92b5-46bb-bf4c-ef8f4b5b82aa,1,8,4,10,6,12,4,12,5
5555cc12-6023-42a3-825e-6a97230d95f1,3,10,6,5,0,14,5,15,4
55566354-c4cc-426b-b4d5-e73640ec35d6,3,7,6,1,0,12,5,16,8
555a0c5b-3c94-4bd0-985d-28fa99f12ae5,1,15,6,14,4,10,5,5,0
555a9580-7ee9-4754-8aa4-24521730bb8e,1,8,2,12,6,10,4,11,5
55618fcd-14df-417f-b141-4c49365d15da,1,14,5,14,6,4,2,8,5
55625bc5-dae7-4fc6-b686-fadf284439d6,3,13,6,11,3,6,5,0,0
5571c78a-4e4c-4f4e-a7b9-631d17a6f4ef,3,9,6,3,0,6,2,13,11
55762541-9bcb-4fdd-bfd5-3bbb6c7b17f3,3,7,6,5,3,8,5,2,0
55871b30-631d-4784-8c3e-149600cd9a18,1,9,6,7,4,13,5,11,3
5588ccf8-fa08-4e77-9745-47990babb9f4,3,11,6,9,3,18,5,17,5
55c05346-105b-45d0-b641-a403899a8eb5,3,15,6,15,5,6,5,0,0
55c24b1c-5b6e-43ea-96cf-3f3e347d060f,3,14,4,15,6,3,1,7,5
55d03928-69a9-4635-8a31-28d5a68188b7,1,9,6,4,0,12,5,12,4
55de53ce-b257-4d08-bcf9-c3498e3f19ad,1,12,6,10,3,13,5,14,6
55df047e-21cf-442c-b06a-27248cb45b35,3,9,3,12,6,2,0,7,5
55e692c7-0252-42dc-8560-9bb7251b89cc,1,8,6,4,2,12,5,13,5
55f68716-ac8a-46f3-995c-8fd45c37f354,3,10,3,12,6,10,3,11,5
55fbb2af-4fb1-4fba-8125-3370a68c3b0d,1,9,6,4,0,20,5,18,4
560ce97b-bd3f-453e-8d69-11322acf4e9a,3,3,1,8,6,8,2,11,5
5614bc38-86c4-48bd-b2fd-85543e6dd8ba,1,24,6,21,3,15,4,19,9
561d3cfc-a5c5-4556-b809-caf34844b474,3,13,6,12,4,9,5,4,0
563aacb6-4792-4d29-b9b3-b594517e8ab0,1,11,6,6,1,10,5,9,2
563c6a9c-0ee7-428b-b613-2c753f45dbbb,1,11,5,12,6,7,1,11,5
5672fbd8-8989-406c-9ae7-9943e8325736,3,15,4,17,6,12,7,7,2
567ccce4-4a39-4295-a515-c6049d3b67dc,3,4,0,10,6,4,0,6,2
5693b23c-f051-4c2e-9916-48d14db43034,1,12,6,11,5,8,5,4,0
56f78851-5f74-4249-8a65-1a7eb18a104e,3,10,6,5,1,10,5,12,6
57061fe4-bd5c-48e8-ae5c-1901f416565f,1,10,4,11,6,5,1,10,5
571360ea-f659-4f2a-b991-c185a7cd3076,3,4,1,9,6,7,5,7,5
5721ed5f-e6f6-46ad-8635-8643f6105b63,3,8,3,11,6,17,8,12,3
573a4330-2e29-436d-8434-db9fbe7755db,1,12,6,10,4,10,5,6,0
573b03b1-99d8-41a3-9dd1-7bef19c11a1c,1,12,6,8,3,11,5,8,2
573cac7f-0273-446b-85a0-a0e8b84fc8a9,3,4,1,9,6,13,10,3,0
573cb60a-9023-4400-8d38-a875b80e057f,1,0,0,6,6,9,3,10,5
57460c09-c98c-4e9b-9bfa-a15617cd7a9a,1,13,6,12,5,4,1,9,6
5747a134-b443-4532-8568-b722c755c9cb,1,11,3,13,6,4,2,7,5
574bbb34-c604-4d1a-804e-73119b57b2b1,3,14,6,13,4,8,2,12,7
576971e0-dc8d-4f85-8957-0047207a7ca0,3,10,3,12,6,5,1,10,5
57749c32-f03c-49f4-b0d5-14cad0cecb8d,3,11,6,8,3,14,7,14,8
577e6e94-daeb-483a-a1d1-f550bef0f57a,3,12,5,12,6,5,2,8,5
578e589e-b16b-4da5-a532-8278be0af6b1,3,11,6,6,1,8,5,8,4
57a525d1-e44f-467b-9536-cf6dfb43324d,1,10,6,5,0,12,5,9,3
57ab1908-ec17-4ffd-ab4f-ec1c6294f222,1,13,5,13,6,17,6,15,3
57ac7fe9-5065-4893-8bee-340552086a10,3,4,1,8,6,15,5,15,5
57adf7bf-7752-4013-a37c-c4e4c4fc7b50,1,8,3,12,6,3,1,8,5
57ae56c2-bc06-497c-b7f2-0b98deaece98,1,14,3,17,6,3,1,6,5
57b2fd00-9021-480b-9034-5d9782d72f76,3,10,6,6,2,7,5,3,1
57c89bef-a3f5-4966-9533-7f989e465073,3,9,5,10,6,13,6,8,1
57cba2d7-416f-49b8-9f05-e080b46ced62,1,10,6,8,3,12,5,10,4
57d21cfb-d122-481f-a34e-ede1df98e650,3,13,6,9,1,8,5,5,3
57dea0ae-e819-4374-ac8d-18a7feaa82fa,1,5,2,9,6,9,3,11,5
57f84dd7-61e3-4fa9-8e3b-1880898a2143,3,9,6,6,2,15,5,13,3
57fa5f20-f732-44e3-a36d-392be6594ed6,1,9,4,5,1,6,5,0,0
5804e70b-68af-4406-bc74-b0b0ae1c0fa3,1,2,0,8,6,8,2,10,5
58180ccf-b7d1-4178-87de-8601a671a298,3,13,6,7,0,22,12,9,0
581c7f70-dbf9-485f-bc33-dc6e31a42da1,1,11,6,8,2,12,5,10,4
581d43dd-6eef-416d-8054-5aa4aa46f453,3,13,6,8,0,13,5,12,4
58204007-09ec-45cf-94e6-f4ecb69668af,1,8,4,10,6,0,0,5,5
5829462f-17a9-4416-94d0-93e280ccc452,3,16,4,17,6,5,1,9,5
58349f2d-f096-4a20-bbec-55d565fc8cb3,1,7,1,11,6,3,1,8,5
584f00e2-8e06-4a45-b479-a98990b85c68,3,4,2,8,6,14,9,7,2
585245b9-c840-4bb6-b998-68696af9aec3,1,3,0,9,6,21,9,16,5
5853f00e-1a0c-47a4-b224-eabdfefd11c0,3,9,6,9,5,6,2,10,6
585471a5-18b7-4393-a41e-e55c4631e39f,3,6,1,11,6,5,1,9,5
586662a1-7e58-4a2f-a46d-57618a62e244,1,14,5,15,6,11,6,8,3
586948ed-5e22-48f4-9e12-949e7c5e0745,3,14,6,10,2,15,4,21,10
586ce21b-5208-42d0-8607-9c6a1a18c99f,3,9,3,12,6,14,8,6,1
588152c9-d212-46c3-8b8e-3e755c6b4b9f,1,15,6,12,2,20,4,24,10
588fa61e-ae99-4bbb-920b-464bf2cf5044,1,11,6,7,1,8,5,3,1
589005d8-4326-4482-b86d-ed86fd65b75c,3,7,6,2,0,16,5,16,6
589ea619-b79b-4218-8f16-db2e8498c440,1,10,2,12,6,13,9,8,2
58aad2bf-4229-4cb8-bb13-18549884cdb8,1,10,4,12,6,2,0,6,5
58adffcb-e65c-4ca1-8e5c-2aef143e35c5,3,14,6,11,2,13,5,10,2
58c02b9b-30b2-4dc0-9000-2c5baab31d0b,1,4,1,9,6,8,1,11,5
58c448c1-a8b2-425a-b6d2-1689d70255ba,3,14,5,15,6,6,2,8,5
58cae76f-9e1c-49ca-84fd-c97dd838c8dc,1,10,6,6,2,9,5,4,0
58cc9d31-ec2f-40ce-a58e-b2cf0af83119,1,13,6,9,2,10,3,15,9
58d0cb45-2b72-4aae-acae-082d65c2953e,1,6,0,11,6,6,2,9,5
58f0e9fc-eb3d-4c97-bf83-c9e28b8ef3d0,3,20,6,19,4,8,5,3,1
590263f2-7997-4ec9-a312-9793918777c4,1,12,4,14,6,3,1,6,5
592422f5-b5ec-46ff-8b60-f8cde2ea3f47,1,8,2,11,5,2,0,7,4
592bb951-9c1d-452a-8dd2-27d756cf269e,3,16,6,15,5,7,2,10,6
595913dd-884a-4917-842e-1537d9a35307,3,9,6,6,2,10,5,7,3
595c07b6-56db-4166-9039-ceccd10a0321,3,9,6,6,3,6,5,4,2
595fb407-dad8-4512-910f-d320dd3123d4,3,19,6,18,4,14,5,12,4
596e6c9a-7bd8-49a2-9f8a-cf4668a4c0e4,3,14,6,13,4,12,5,7,1
5976d82d-cd89-4006-802b-423c7e0ab951,3,12,6,7,1,8,5,2,0
5984c55c-93b1-4053-84cf-e8b27b8f558d,1,9,6,8,4,13,5,13,5
598686e4-4b35-4023-a068-9a18f544cdaa,3,11,5,12,6,9,3,10,5
59b291aa-c922-4f3b-a86d-f7f8936eec7e,3,10,5,11,6,19,8,16,5
59b51f20-f004-46e0-acc7-0648cdd3a8d0,1,12,6,10,2,7,5,5,3
59b7514b-115b-4ecb-96f8-d5c12c06b225,3,2,1,6,6,0,0,6,5
59b9ce28-b7e6-48f3-a013-273102ca6306,3,12,4,13,6,16,7,16,7
59d863b9-971b-4f71-9e59-e188e3b30bff,3,10,6,4,1,11,5,9,3
59eec6e2-a33b-4b9c-b7d2-d8ce1f2429f6,3,13,5,14,6,10,6,8,3
5a341140-5454-4399-b699-9fa8154dc212,1,2,0,8,6,5,1,9,5
5a3ba6ad-c1b7-4c03-b6c5-ed72f3faea46,1,10,6,6,2,14,5,11,1
5a40b697-674e-4bbf-8f6d-aad90064d231,1,7,6,1,0,6,5,2,0
5a4171c9-ec3f-4bd9-bc87-dfc3ddcc92a8,1,4,0,10,6,10,4,10,5
5a61d937-0bd0-4dae-9fb9-be9a3b7d37ee,3,11,6,9,3,13,5,13,5
5a757b1c-bbfc-45f5-bcb2-13ef8406c31d,3,4,0,10,6,4,0,7,2
5a82ee56-79d6-4c79-9698-1a9f740264eb,1,6,3,9,6,5,1,8,5
5a855357-2014-445f-be27-77cb3ab7eeb6,1,7,1,12,6,13,10,3,0
5a863930-4708-4116-9b42-895a7236f3f6,1,7,1,12,6,9,5,8,5
5aaa2f28-384c-4bf8-9b5c-7a6f2e8e697e,3,3,0,9,6,6,2,9,5
5aaedae7-7241-4023-ba3e-e74bb039ae9d,3,13,6,9,2,14,5,15,5
5aaee98b-7789-4a1e-9622-5c86b924e214,3,11,5,9,4,6,2,9,5
5abadb39-e731-495a-9bc1-e674686dda59,3,12,6,11,4,6,5,0,0
5ac62e18-7c64-4bfe-b166-019416a67d26,3,8,6,4,1,8,5,3,1
5ac916ca-f5c0-4d13-acc7-3f880b173ea1,3,7,3,10,6,10,6,9,5
5ada26b7-42bd-4045-8339-d4efe49384f4,3,17,6,16,5,11,4,14,7
5ae42d94-5306-49fa-ba66-c9a44783280d,1,11,5,12,6,13,6,10,3
5aeb820f-b63e-41a5-aea3-10ce6149a440,1,10,6,7,3,8,5,9,5
5aee72e7-8b08-40bd-9a6a-628ada64b97f,1,20,6,19,5,8,5,7,3
5af54b5a-9581-4a01-ac84-59cf8b3c54a6,3,7,4,6,4,16,6,12,4
5b205931-8ba5-4095-a2f7-d56efbc988a5,1,6,2,10,6,6,2,9,5
5b37b5d6-823b-4288-9afb-a1a84ed7ef7e,1,6,6,0,0,9,5,8,4
5b391513-d2fe-467b-97e4-51a1752ca159,1,8,6,2,0,5,5,0,0
5b44ec48-cb91-4e7c-8b3e-6639a853a5a8,3,3,0,9,6,27,12,19,4
5b461ea9-d356-4e15-99ad-af2eac4d81fe,3,7,3,10,6,4,0,9,5
5b46a920-f438-4345-b9fd-0994f33b02a4,3,17,5,16,6,3,1,7,5
5b4c4258-c848-4997-86ee-ac5dc300fe30,3,11,6,5,0,8,5,6,2
5b4eea18-20f5-41a0-83c2-5bffc3c147eb,3,11,6,8,4,17,5,18,4
5b723aba-ffa8-43c2-aa7e-c72819fddb1c,1,15,6,13,4,11,4,15,8
5b882995-9a9e-4947-856f-7e10ea7b8667,1,4,2,7,6,4,2,7,5
5b9c0328-1a88-4d05-82e7-88b510aaeebd,3,14,6,12,4,13,5,10,2
5b9c85fa-3880-4b61-922a-654320cb8352,3,12,4,13,6,6,2,9,5
5ba35470-5b5c-4f27-b7ff-95cbbeca374f,1,18,6,17,4,13,5,7,1
5ba90b3b-8cab-40e4-8b1a-adf9fd015e43,1,6,2,9,6,5,1,10,5
5baaa4ed-b91b-4642-a526-3188254a7b26,1,14,6,12,4,9,5,4,0
5bda0ff7-b835-421b-a00d-2903e933e84c,1,8,6,3,1,10,5,2,0
5be1d899-b0b4-4c0c-b59f-3e0440304b1c,3,15,5,16,6,3,1,6,5
5bf17375-63d8-4ccc-b250-67620d26782b,3,10,6,7,2,15,5,12,2
5c17d91f-c913-44dd-9a9c-215f23c2325c,3,7,4,8,6,2,0,8,5
5c1b4e40-e7c7-43ca-96a6-a7903c163925,3,10,6,5,1,12,3,19,10
5c28f5db-00dc-4a78-ad8b-9256d9800387,3,17,4,19,6,8,2,11,5
5c31580a-f83c-4b25-98f2-1453cce7eb87,1,16,5,17,6,3,1,6,5
5c3882e2-eb37-4c9b-ac5d-ad58ce13b51a,1,5,2,8,6,3,1,6,5
5c431afa-072e-48f2-af2f-fab26a643ed6,1,18,6,12,0,17,4,25,12
5c463c60-a796-49c2-8a5e-65730432afe2,3,7,6,1,0,8,5,5,1
5c514492-ea24-43a4-9b7b-e237917b18dd,3,12,6,9,2,3,1,10,9
5c57b30e-269f-40bc-bf4e-586e9c9cb2a8,3,7,6,4,3,10,5,9,3
5c632857-6966-47ae-8431-5d34c208e0dc,1,8,6,7,4,11,5,9,2
5c720a88-c8e7-474a-8835-826aa96c2b01,3,2,1,7,6,17,10,8,1
5c7ecbf3-b628-4eb8-8f69-28f3c9e6d4c3,3,14,6,12,4,8,5,5,1
5c7fc038-cd11-454e-8755-ce13047fa5e9,1,3,1,11,6,12,10,7,2
5c8077d3-c1a8-4f9a-8e5f-bac280630c01,1,14,4,16,6,0,0,5,5
5ca310ca-0517-49e2-9355-2b110ccaba71,3,5,1,10,6,7,3,8,5
5ca7edc4-06b6-4aa5-9e4c-4b580be4d78a,1,11,6,11,5,10,4,4,0
5cb55843-a7a2-4e48-8eb3-cd18646ab2fa,1,11,6,7,2,9,5,4,0
5cb637a4-a19e-493b-8ab8-294ade401333,3,6,6,1,0,8,5,4,2
5cd13270-55fc-4b08-9b9c-e5d425874d5e,3,7,6,2,0,7,5,5,3
5cd142dc-72cb-4d97-aec9-c4cd5cf22af9,1,9,1,13,6,4,2,8,5
5cd6b6f6-7d05-4f71-9124-c6668a513da9,1,0,0,7,6,8,2,10,5
5ce0d1b5-ebf9-4ef4-98dc-c403d6cf886b,3,11,6,7,1,9,5,7,3
5ce16942-0b54-4e37-b1f7-456b541fc64a,3,11,5,9,3,5,0,11,6
5ce63c4c-360c-4d57-a759-e5c66b72a4a7,3,11,6,9,3,10,5,7,2
5ce8c64b-f8e8-47fc-88d2-2d9530218639,1,10,4,11,6,11,7,9,3
5cec64bf-8fe1-4c5c-88a6-fdcdf2ee16c7,3,9,5,4,1,8,5,2,0
5cf5c5ca-b664-4a5a-b7ff-86f2d2ec2c3c,3,13,6,10,2,9,5,7,3
5d202757-f4bb-4466-b8a7-8d9eed606237,3,12,6,4,0,10,5,5,3
5d33f591-a78e-4c40-86c7-301f88c2e646,3,7,6,4,2,10,5,4,0
5d477478-b69e-4e27-aa7f-f93c65118603,3,14,6,12,4,10,3,13,7
5d4a684f-1663-4f64-b37d-5de865be9dfb,3,16,6,12,3,7,5,4,2
5d5b1297-04b7-431d-92cb-1ed15de5bcc4,1,10,6,8,4,7,5,3,1
5d61b7d6-a6db-4061-a6b6-e7d5be9fdeb1,3,11,4,13,6,8,2,11,5
5d634f26-7006-4a98-b23f-d7b70718b5a6,3,13,6,10,3,13,5,10,2
5d6f7010-ec64-4abd-8675-175092de18da,3,21,6,18,4,18,6,18,6
5d726aa1-b054-4a92-b722-fe6f1ca8b678,1,4,0,9,6,9,3,13,5
5d86aa29-e498-48a7-b37d-fe8699c39df7,3,6,2,10,6,16,3,16,2
5db58e2a-fd1f-4b48-860e-4a1258826a5b,3,7,6,1,0,7,5,2,0
5ddab91b-7ca1-4c36-bf66-9decbeee0e05,3,12,3,14,6,7,3,10,5
5ddc3a20-4693-4f53-8f60-1bae23fe7d9c,3,10,3,12,6,15,6,14,5
5de3bcb1-0f72-4a0c-8fe2-b05808ff04f5,3,7,0,13,6,17,12,10,4
5de3bcb1-0f72-4a0c-8fe2-b05808ff04f5,5,8,6,2,0,7,5,4,2
5de60796-57a0-4e20-a6d5-2c1ad68f0ea9,1,17,5,18,6,10,4,11,5
5de69e57-cae6-4d1e-87c7-ce5d52f76000,1,9,3,12,6,10,6,8,5
5debb25f-4c48-4ecb-b668-deba2d1bdebc,3,9,6,5,1,12,5,7,1
5e056ea4-c6f8-4f11-a559-3b0ff00da597,3,8,3,10,5,4,0,10,5
5e11198c-6d7e-4662-bbef-5e78491d3a42,1,7,6,2,0,11,5,13,7
5e202715-604a-4909-9615-6b54563edda1,3,7,2,9,6,9,3,11,5
5e4a25da-abe7-463a-aea5-32083ff9e88f,3,15,2,18,6,12,2,15,5
5e4fce2e-ab96-44ae-a0c9-3e430fa06059,3,16,6,16,5,8,5,2,0
5e770f86-2545-40f0-b9da-bfb8ea922790,3,10,5,11,6,14,4,15,5
5e7e026f-abb3-48fb-b109-6824ac663355,1,3,1,8,6,8,2,11,5
5e7fe0c8-63d3-40f0-b8c3-8f1e79d3a8e3,1,11,6,9,3,7,5,5,3
5e8e01ca-57ca-4495-85cd-cbd9fc68d03d,3,0,0,6,6,14,6,13,5
5e97ec66-1ca2-4a7a-b530-8a6f8fc2a227,1,7,0,12,6,8,4,9,5
5ebea141-2599-4bd5-901c-c1790681598e,3,8,3,9,6,2,0,6,3
5ed38cf1-4768-498f-82c9-006882c6d7d1,3,11,6,10,5,10,6,9,5
5eeaa581-8d09-420c-8fa6-346ef6196a3e,1,12,6,11,4,16,6,17,6
5ef051a0-0c5f-46f2-8afa-52e00174ca31,1,8,6,2,0,6,5,3,1
5ef951ad-e241-4046-b918-57b02da24277,3,8,6,4,2,10,5,7,2
5f0935b2-d1e3-43dd-8961-6240665ece11,3,10,6,8,4,11,5,9,3
5f1252d8-c53f-4b96-b3a3-8c795ef7356b,1,4,1,9,6,6,2,8,5
5f22ae86-fa26-4c48-9e9e-e10cf489a0a9,3,10,4,11,6,12,6,13,6
5f29d8e6-1c7c-4f13-ae87-996eb95aa558,3,8,3,11,6,12,8,8,3
5f3adb1c-35fa-4e95-ac90-c98589a953ee,3,6,2,10,6,4,0,8,5
5f43fb8a-8cd2-4b87-9914-abf6cbcfe3e7,1,8,2,11,6,4,2,7,5
5f5ae492-e4bb-4d44-951a-7851e5bda96b,3,10,6,5,0,9,4,4,0
5f612783-6f74-49e7-96b1-6168b342cbcb,1,19,5,19,6,20,8,21,9
5f650fc7-1c66-47c0-a945-a97e52ea2db1,3,13,6,13,5,18,5,15,3
5f6a2362-5c3c-4279-bbe8-cfd8959bea63,1,3,2,8,6,9,4,9,5
5f7655ea-601f-4b38-b482-3dccc09f1225,3,2,0,9,6,3,0,9,7
5f76644d-39bd-4a7f-ad1b-415735dccada,3,11,6,9,3,11,3,16,8
5f7a8cf6-97f9-4bbb-968c-95bbbe0706af,1,11,6,10,5,3,0,8,6
5f985be7-8b70-41ed-881a-0cba0705d26a,1,13,6,9,2,6,5,6,4
5fa47403-5e84-4ab9-8fe2-d7a4b1cda898,1,9,6,3,0,16,5,18,7
5fab5a13-ae51-44bc-acdd-05a99cd6602a,3,10,2,15,6,12,7,9,5
5fb70b34-3031-477d-9283-e6789bea6669,1,7,6,2,0,7,5,3,1
5fc7fdc3-a80b-4aa8-b254-1f78a5c80475,3,10,6,7,3,6,5,2,0
5fd8c144-1e6c-4ba6-a4c4-16eb1d83b406,3,10,6,9,4,10,3,10,3
5fe3e7de-0e76-46bf-aecb-cbc1aba60041,3,12,6,10,3,9,5,4,0
5fe56a1f-955a-4242-a647-9d1c88e3e8a7,1,6,1,10,6,0,0,6,5
5fe7fd55-05c7-4de9-8442-5c775b54f698,1,11,6,8,2,11,6,12,8
5febd583-8704-4aff-bdba-f39a047242c9,3,12,6,9,2,6,5,0,0
5ff737ae-627c-4f56-9f17-fedf22f91780,3,16,6,13,3,9,5,7,3
