uuid,name,gender,n_high,n_low,regular,big,lift,lift_rank,skill_adj,skill_adj_rank,lift_halfA,lift_halfB
f6fa549d-8a9c-46fd-aeb8-af8a3f0f7a59,Robert Slutsky,M,380,724,0.2403,0.1899,-0.0504,401,-0.4654,782,-0.3049,-0.0206
00ab745e-aec0-4f44-acfb-0c24511b3999,Sarah Pham,F,184,376,-0.031,-0.0817,-0.0507,402,-0.0864,504,-0.0131,-0.0454
64698ef9-a6f7-409d-b416-4892308af978,Alex Neumann,M,312,579,-0.0211,-0.0724,-0.0513,403,-0.0883,508,-0.2135,0.0501
1d775d93-6cbb-4ed0-addc-244a46d15aae,Louise Kwong,F,225,482,-0.1276,-0.1796,-0.052,404,0.3672,51,-0.0056,0.0
bde1ffe8-4651-40ac-8e1b-24e850ff7586,Tommy Labat,M,190,364,-0.0684,-0.1206,-0.0522,405,0.0863,259,-0.0281,-0.0665
658d2f1c-5f7d-4baa-a6ca-d29d3fed6166,Wade Bryant,M,172,304,-0.0232,-0.0769,-0.0537,406,0.1462,194,-0.0004,-0.0182
9034d36a-1b11-4c9d-ad75-5c665d87b8c5,Pierina Imparato,F,2556,5317,0.03,-0.0252,-0.0553,407,-0.1842,626,0.0903,-0.3308
27bace9b-afb2-424a-af5b-f69ccce01725,Sabrina Guillebeaux,F,182,394,-0.0657,-0.1215,-0.0559,408,0.1484,192,-0.0281,0.002
c5b50cff-54a3-4897-a8ad-2c57e1e988f9,Ben Newell,M,171,311,0.1574,0.1002,-0.0572,409,-0.2313,674,-0.0365,-0.0234
91ccec0d-b14e-41bc-8a23-0d9bcacfbe5b,Kevin Pham,M,181,381,-0.0733,-0.1315,-0.0581,410,0.2417,115,-0.0485,-0.0564
24fead20-0b0e-409e-bd9e-dc69fa0a8162,Mark Dancuart,M,191,343,0.0614,0.003,-0.0584,411,-0.2553,692,-0.1514,0.0344
71992955-8b6f-470b-a991-796cfa56a826,Liz Truluck,F,3566,7275,0.159,0.0991,-0.0599,412,-0.355,759,-0.0962,-0.239
cd71f5e4-529b-43e0-ae28-2c9127711ae2,Charles Case,M,237,456,0.0887,0.0284,-0.0603,413,0.0027,377,0.1021,-0.1365
ce39808f-90a7-4c17-9566-c6c83697b695,Marco Leung,M,607,1136,-0.2514,-0.3124,-0.061,414,0.1931,151,0.1258,-0.0679
222bf2cd-da9b-4c4c-ab99-0fa77bec15c6,Jason Loyd,M,359,646,-0.0823,-0.1434,-0.0611,415,0.0057,374,-0.0297,-0.1013
53cffd68-8c08-4ad7-88fd-a72ee20d716e,Marisa Ruiz,F,537,1082,0.0403,-0.023,-0.0633,416,-0.2231,671,0.0019,-0.0601
f56c29a7-f5ce-4897-9dbf-d455860ef3d8,Tyler Hong,M,151,256,0.1516,0.0879,-0.0637,417,-0.1031,532,-0.0379,-0.0956
9d7b2972-477c-4cea-977d-f65f86dccac5,Parth Mody,M,452,904,0.0097,-0.0545,-0.0642,418,-0.0885,509,-0.1556,0.0483
90264f6d-f165-4b60-86e5-451cf64f62ae,Emilia Schmidt,F,721,1446,-0.1164,-0.1817,-0.0653,419,-0.1184,545,-0.0636,-0.014
6ff20e3d-06ae-4ce4-b487-1ff553681391,HO Hoan,M,230,344,-0.0934,-0.16,-0.0666,420,0.0395,324,-0.0453,-0.0283
23becc4a-36a4-4854-884e-d2efa8998955,Ana Gordon,F,251,524,-0.127,-0.1947,-0.0678,421,0.2527,104,0.0736,-0.0954
ab6386c6-c7e3-422f-9134-e20e92725ee5,Emma Nelson,F,1018,1981,0.0,-0.0681,-0.0681,422,-0.1924,634,-0.0135,-0.0973
f9ae639d-11c5-4336-8b09-71d0fb6f9d9b,Sienna Hitzeman,F,243,416,-0.2517,-0.3209,-0.0693,423,0.2404,116,0.0203,0.0539
8af38fdd-73ad-4c9e-9bcb-d5c5cf861d4e,Isabella Ochoa,F,206,370,-0.0578,-0.1281,-0.0702,424,-0.0588,467,-0.095,0.0
b67f32da-c777-48ab-a6bd-4f5087d2a40f,Ekaterina Biakina,F,584,1247,-0.3115,-0.3819,-0.0704,425,0.0525,305,0.0997,-0.1808
b6fe1237-b049-405c-a641-d57f8170a9a0,Albie Huang,F,1044,2173,-0.0676,-0.1396,-0.072,426,-0.0371,430,-0.0981,-0.0062
a95df9a8-772c-4dbf-8c28-e200b7308584,Kiora Kunimoto,F,1767,3852,0.0913,0.0192,-0.0722,427,-0.2855,721,-0.1273,-0.1469
1c49ab19-88d1-43b4-94cb-ab7ec9205ec9,Regina Goldberg,F,1088,2236,0.0461,-0.0267,-0.0728,428,-0.0286,414,-0.0055,-0.1583
091e8c64-3b31-4263-889e-7170c2313b97,Santhosh Narayanan,M,590,1220,0.1688,0.0958,-0.073,429,-0.1882,629,-0.2272,0.1145
67e3b942-0f26-41b5-8abf-51fa09849e19,Walter Lau,M,211,461,-0.0389,-0.113,-0.0741,430,0.0661,278,-0.092,-0.0625
04ab231b-f2ab-456a-a79a-1728f29e42fa,Eliel Herminas,M,321,667,-0.1135,-0.1881,-0.0746,431,0.1961,150,0.1367,-0.2002
46964855-27d5-412f-be82-2df7e45a99e5,Jaden Lam,M,204,340,-0.0933,-0.1717,-0.0784,432,0.1023,231,-0.2963,0.1513
4214dfa2-6d13-43c3-b98b-f36e4556402d,Kayla Williams,F,613,1178,-0.0064,-0.0874,-0.0811,433,-0.0667,480,-0.0391,-0.1102
2a8b7adb-5f06-4b01-88a7-86e56d8d9274,Hannah Fife,F,196,388,-0.0997,-0.1819,-0.0822,434,0.1428,198,0.0,0.0079
e5915579-1c1d-4406-b707-6d877bcebedd,Kwan Wun Man,F,250,610,-0.2408,-0.326,-0.0853,435,0.0979,241,-0.0398,0.025
518626d4-2600-4134-8c6a-0ae9315f9625,Cason Campbell,M,2497,5152,-0.0538,-0.1396,-0.0858,436,-0.2377,678,-0.1854,-0.0522
50982c9d-4d95-48ce-8e38-6704fde63599,Thomas Romano,M,162,318,0.1906,0.1019,-0.0887,437,-0.0402,437,-0.1387,-0.0849
9c9c45e5-6fb8-4f4f-a85e-16cebb11972d,Andi Godwin,F,486,1048,-0.4071,-0.4977,-0.0906,438,0.3582,53,0.1152,-0.1971
1d200bd4-3d5b-41f2-9235-3ebfce0a4bb0,Miyu Hazawa,F,152,326,-0.1638,-0.2558,-0.0919,439,0.3047,74,-0.0902,0.1043
22135bb3-55b3-404e-9853-ee3ea3b18a06,Kei Sawaki,F,326,671,-0.0764,-0.1697,-0.0933,440,0.1192,218,-0.0787,-0.1256
435e466e-22c7-4917-8cb4-ff45bbccde19,Tamaryn Emmrich,F,3260,6552,0.102,0.0079,-0.0941,441,-0.1942,638,-0.2821,0.015
cecffdc0-29ee-46c0-9832-2dbe04700307,Nejc Sitar,M,430,975,0.2317,0.1374,-0.0943,442,-0.2031,646,-0.1702,-0.0981
3352fcce-bc05-4a02-bf59-c1984cec3e56,Chris Walker,M,160,259,-0.0691,-0.1643,-0.0953,443,0.4124,40,0.0,-0.0743
92b20d3a-70c5-453e-8b2d-38c1c552b693,Edward Kim,M,257,538,-0.2152,-0.3117,-0.0965,444,0.1628,179,0.1147,-0.0719
1374dfe9-4573-4ab6-991d-16bed0a6d25c,Edward Perez,M,2239,4354,-0.1789,-0.2755,-0.0966,445,-0.0277,412,0.097,-0.2683
5d6ffa8c-1dd3-467d-82ab-f15f348a434f,Nasa Hatakeyama,M,322,630,0.0286,-0.07,-0.0986,446,0.0954,245,-0.0352,-0.0752
d708aae7-c00c-47dc-9931-dad8216076c6,Leander Lazaro,M,191,360,-0.0517,-0.151,-0.0993,447,-0.2733,708,0.0097,-0.0832
079cece3-01b2-4dd1-9e95-957b83b14cd7,Victor Rodrigo,M,411,800,0.2345,0.1339,-0.1006,448,-0.1945,639,-0.1267,-0.1421
d05d0739-3776-491b-8973-51cd4826a885,Taylor Stockton,M,198,415,-0.0628,-0.1642,-0.1014,449,0.094,248,-0.2023,0.056
69f2c636-4483-4d7b-81bd-e2ac920b88e0,Angel Hernandez,M,213,475,0.1001,-0.0025,-0.1026,450,0.0702,272,0.0,-0.1039
66d6c944-63ff-400d-a729-da58b13dced2,Vova Zverkovsky,M,270,468,-0.076,-0.1787,-0.1027,451,0.2454,112,-0.1362,0.0184
109b8cf8-56c9-4b40-9b16-e4326c55138b,Nguyen Thang,M,246,534,-0.041,-0.1439,-0.1028,453,-0.032,423,-0.2149,0.0709
9ca93d3c-68c2-4d4f-a534-fc4b00bfe362,Collin Vero-Casavant,M,157,285,-0.072,-0.1748,-0.1028,452,-0.0449,448,-0.1817,0.0204
37e3c67c-bc80-4057-af95-b15bcc682ac7,Jake Walker,M,209,336,0.0804,-0.0228,-0.1031,454,-0.102,529,-0.2055,0.006
ef8fa89c-c1aa-45f6-ad44-6900d0161013,Austin Walker,M,209,336,0.0804,-0.0228,-0.1031,455,-0.1021,530,-0.2055,0.006
e2466ee7-aaa4-4c6a-a288-63e717054640,Bret Berryman,M,1391,2674,-0.0733,-0.1785,-0.1052,456,0.0089,364,-0.1607,-0.0991
98c2531f-f5ce-48b5-b251-eb69425d409c,Jillian Braverman,F,597,1269,0.4379,0.3316,-0.1063,457,-0.4979,786,-0.2286,-0.1233
89d0497d-bd25-485e-a32c-872afa95b3d5,Mary Monson,F,360,788,-0.0133,-0.1205,-0.1073,458,0.1918,153,0.0722,-0.2029
f40135fa-ed68-4d6f-9dbd-a9fb0a210e4b,Justin Slattery,M,237,460,-0.0631,-0.1714,-0.1082,459,0.11,226,-0.1053,-0.0422
1072c348-fd0a-4303-9dc3-be20c9736074,Jessica Jones,F,349,729,-0.3309,-0.4392,-0.1083,460,0.4035,42,-0.0194,0.0174
8085a986-b03a-4c96-9d50-a42d3cba3934,Jacob Bolkowy,M,162,282,0.0372,-0.0718,-0.109,461,-0.054,459,0.0,-0.0883
3d81052b-beb5-43a8-9941-a5595a0be3c8,Brianna Kemp,F,271,472,-0.045,-0.1546,-0.1096,462,-0.0292,416,-0.0397,-0.0986
0763ffeb-1b1f-41c5-ab37-d17b66e50b50,Phuc Huynh,M,471,1013,0.1263,0.0163,-0.11,464,-0.5294,789,-0.1659,-0.1412
1dcfe215-9845-4590-9432-8a3087e748af,Brittany Levkulich,F,419,810,-0.2705,-0.3805,-0.11,463,0.1876,157,-0.1065,-0.0668
79046b96-4601-4443-ad6a-b1d2451be668,Rachel Summers,F,1125,2319,-0.1746,-0.2847,-0.1101,465,-0.0447,445,-0.1635,-0.0526
cfb42bdb-d0a0-4fc7-b1ea-a77c40aff2d2,Mota Alhouni,M,1693,3539,0.0384,-0.074,-0.1124,466,-0.1442,588,-0.0646,-0.1984
42f928d1-d33d-4f8a-b6f4-90d785e60cbe,Parker Dyer,M,152,215,0.0383,-0.075,-0.1133,467,-0.0727,485,0.0302,-0.1767
87d60b6f-6f2e-4610-ab89-487e8acc097e,Mya Bui,F,2356,4519,0.0282,-0.0855,-0.1137,468,-0.2311,672,-0.2859,-0.0306
33fd646f-21cf-4475-a4e1-5064b97b5917,Athilla Miasara Bt Azizul Azhar,F,188,358,-0.2325,-0.3469,-0.1144,469,0.4393,34,0.0685,-0.0648
d0513962-42f2-40e9-904e-b5b615587b98,Janaye Sakkas,F,246,527,-0.0266,-0.1411,-0.1145,470,0.0963,243,0.0,-0.141
2f28b85f-2645-4f75-8571-67335413387b,Morgan Downing,F,216,502,-0.0932,-0.2086,-0.1154,471,0.3198,71,0.046,-0.1318
2e0acd0d-95a3-49c3-8648-720ed0fbc7d5,Lingwei Kong,F,2702,5467,0.0949,-0.0214,-0.1162,472,-0.2905,727,-0.2139,-0.167
28df3b18-505d-45b2-ad6d-c773c0dbd0b1,Breaden Brooks,M,160,348,-0.0784,-0.195,-0.1166,473,0.0599,288,-0.1353,0.0233
a552ba50-5178-4107-aec6-ab9c0a0989b3,Aizec Olson,M,211,476,0.0166,-0.1001,-0.1167,474,0.169,175,0.0,-0.1461
cdb01e3a-b0e0-449b-a7c5-278127f2cd61,Mary McGowan,F,669,1293,-0.1278,-0.2463,-0.1185,475,-0.1243,554,0.1579,-0.3751
dca3335c-a2fa-4863-b26c-a2e587de7534,Maebry Jones,F,294,687,-0.0144,-0.1341,-0.1197,476,0.092,253,-0.1793,0.0401
47690bb2-18cf-4172-889a-1f9cc5bb6d9d,Amir Tabatabaeian,M,228,463,-0.1108,-0.2306,-0.1198,477,0.0023,378,-0.2878,0.1885
11989ea1-e653-42f9-91ce-13f1a78c0b4f,Lucas Coutinho,M,272,485,0.0151,-0.1057,-0.1208,478,-0.0637,473,-0.1062,0.0039
3760b164-aabd-4893-b5a1-91a4eef558c1,Callan Dawson,M,1774,3477,0.0839,-0.0384,-0.1223,479,-0.2887,726,-0.2267,-0.1423
eb7c3159-99e3-41d6-988f-71443cda0a75,Austin White,M,245,556,-0.0058,-0.1288,-0.123,480,0.0351,331,-0.2846,0.2038
95015a41-423e-4439-94ee-84e275c45787,Stephen Preissler,M,190,448,-0.0333,-0.1565,-0.1232,481,-0.2597,697,-0.0726,0.0
9eb2503a-b18e-42e2-986d-6c8ee07d0a36,Cade Pierson,F,496,1009,-0.0883,-0.2117,-0.1233,482,-0.0875,506,-0.246,0.1524
12b298bc-6545-409a-ba9d-bd5b2d6f0e00,Sepand (sep) Attar,M,202,433,-0.0687,-0.1923,-0.1236,483,0.0717,271,0.1483,-0.2998
3aaa968d-90ed-4a57-bc29-938a618b6aa9,Jamie Haas,F,854,1672,0.0981,-0.026,-0.1241,484,-0.2691,704,-0.0789,-0.1618
0a84556e-30f6-4500-8c95-a9ccbc51c7b1,Leah J,F,177,326,-0.1321,-0.2573,-0.1251,485,0.288,87,-0.1414,0.0756
d0d6d65c-6a52-4676-8c71-281d29a8db01,Harrison Brown,M,243,511,-0.0075,-0.1331,-0.1256,486,-0.0385,435,-0.0504,-0.1625
7bee4b61-53bf-41c1-a04f-1be4ade890ad,Sabrina Palavra,F,197,398,-0.1491,-0.2766,-0.1275,487,0.3355,61,-0.1344,-0.0083
1abf464c-e8fc-472b-b1c8-f42a5c1fc02a,Natalie Hur,F,718,1409,-0.1283,-0.2561,-0.1278,488,-0.2313,673,0.0202,-0.1628
4c87b545-c39a-482a-aa24-0ce2951f20d8,Connie Lee,F,465,934,0.0166,-0.1117,-0.1283,489,-0.0813,496,0.2517,-0.3927
7afc02f4-1e87-45c2-a101-0d48ecc05f8d,Martin Stanchev,M,240,525,0.0403,-0.088,-0.1283,490,-0.2848,720,-0.0486,-0.055
f2a996de-50a0-4d1d-b16f-f6450daa4a1e,Kelsey Laurente,F,491,986,0.0897,-0.0402,-0.13,491,-0.3099,739,-0.3894,0.087
276c3b2a-2dca-4124-a404-18ab4d412dcb,Jordan Bridge,M,273,483,-0.1525,-0.2826,-0.1301,492,0.0952,246,-0.0994,-0.137
4be45b4a-461b-43e3-b0a4-33effdc2248a,Dalia Garza,F,326,734,-0.1372,-0.2682,-0.131,493,0.2696,95,0.0422,-0.052
b43c46a3-0b98-4fdb-aa93-6c3982761aeb,Rob Hutchins,M,170,383,0.0021,-0.1296,-0.1316,494,0.1022,232,-0.2606,0.0759
d6adc70a-8e20-4c7d-93f1-026f368c6210,Louis Laville,M,261,622,-0.0239,-0.1557,-0.1317,495,0.0238,340,-0.0826,0.0031
be74032b-1035-4ece-bf4f-773b45da4d58,Mehvish Safdar,F,1910,3679,0.0054,-0.1267,-0.1321,496,-0.1571,596,-0.2062,-0.0098
c844b814-8025-407b-becf-3c96ea4b19a6,Preston Gordon,M,310,521,-0.0486,-0.1809,-0.1323,497,-0.168,607,0.0047,-0.1334
6518ca38-f4c7-4fd8-84e1-38a7904132c2,Sharienne Ricardo,F,228,520,-0.2282,-0.3616,-0.1334,498,0.2,145,0.0541,-0.1957
68c97127-3873-41f9-a1ec-9bb608a7a74a,Nicolas Almeida,M,288,556,0.0915,-0.0442,-0.1357,499,0.0271,336,0.2354,-0.2971
c4ca8085-84ed-451f-81c0-6df4a1c8d59f,Dominique Schaefer,F,1550,3116,0.0723,-0.0641,-0.1364,500,-0.299,733,-0.1791,-0.195
d0a30dc1-a7d7-475c-bfc9-d55e0aa8e7e3,Ethan Bakalinsky,M,579,1165,-0.0764,-0.2132,-0.1368,501,-0.1266,557,-0.1303,0.0098
61e0ca34-5642-40bd-9eaf-acd7ea93480a,Marcel Chan,M,230,473,0.1023,-0.0348,-0.1371,502,-0.0823,501,-0.0946,-0.1122
1936f665-e630-462a-bd89-0dcfcf7c9e6b,Indigo Dagnall,M,443,846,-0.0331,-0.1729,-0.1398,505,-0.1268,558,-0.242,-0.0784
5e5e27c7-e3bf-479b-b339-4276a5fa5516,Jolie Lam,F,153,282,-0.0911,-0.2308,-0.1398,503,0.0653,281,-0.1901,0.0436
9d55617e-fe7a-4d1c-8bda-3637647ff5cc,Jonny Pickleball Andrews,M,782,1580,-0.2172,-0.357,-0.1398,504,0.1512,190,0.0307,-0.1192
33116bdf-0bf4-4281-bbd8-6f4090e9312c,Kara Wheatley,F,439,868,-0.0251,-0.1657,-0.1405,506,-0.1488,594,-0.1374,-0.1004
b3f6f49d-bc24-44fd-8068-4e5971e9d61a,Daniel Miron,M,888,1713,-0.032,-0.173,-0.1411,507,-0.1356,575,-0.0516,-0.2275
18ee08e4-2965-4966-a1a4-257d66f0bdfa,Jessica Haywood,F,491,914,-0.0052,-0.1488,-0.1436,508,-0.021,405,-0.2378,0.1371
8bfb2660-cdda-43fb-81cb-5ff420c9f86e,Jae Centonze,M,232,532,-0.0397,-0.1847,-0.1449,509,-0.0659,478,0.0544,-0.1554
237778ff-378f-4f99-82cb-cc3bb7b5d02e,Caleb Herrick,M,159,293,0.0591,-0.0861,-0.1452,510,0.0092,363,-0.0524,-0.0308
78a3a6aa-7466-4741-9247-1d6636afcff9,Cheyenne Jones,F,197,398,-0.1182,-0.2646,-0.1464,511,0.2318,121,-0.2432,-0.0189
cbd1cfb1-5a03-4181-bbbd-67689238cf50,Johan Nilsson,M,225,478,-0.0146,-0.1612,-0.1467,512,0.0627,286,-0.0505,-0.1364
7d1a5320-aaee-46b1-a912-da2edd195248,Rika Fujiwara,F,297,561,-0.0335,-0.1818,-0.1484,513,-0.0141,397,0.052,-0.2195
f843b220-41cb-4203-831b-6aac32b8f02a,Riley Inn,M,844,1663,0.0734,-0.0752,-0.1486,514,-0.2864,722,-0.1959,-0.1527
988e88e7-a3e0-4d04-8d2a-a26802cbbe8e,Rachel Janssen,F,310,720,0.0489,-0.1012,-0.15,515,0.1375,201,-0.059,-0.0798
33fcb3fe-f32a-4b52-9f31-4d2225c9b126,Jemere Plummer,M,219,502,0.0204,-0.1299,-0.1503,516,-0.0817,499,-0.1772,0.1149
ad6e69ff-7913-4b21-86dd-9489f749be01,Paula Rives,F,1753,3522,0.0651,-0.0875,-0.1527,517,-0.274,709,-0.0767,-0.2696
dd1fe72e-5c35-47ea-8996-1f6a3c0c5538,Justin Fullmer,M,219,488,-0.062,-0.2149,-0.153,518,0.1741,172,-0.2141,0.0233
4e3bcf37-c264-475d-b956-7c3992d3d7fd,Brandon Nsekpong,M,858,1599,-0.0608,-0.2146,-0.1538,519,-0.1201,546,-0.0518,-0.2838
72b85855-dcb3-4d14-931f-edd3c0b097a0,Madison Grollman,F,293,590,0.0347,-0.1198,-0.1545,520,-0.379,765,-0.0234,-0.2439
d9ce8a56-7c25-4d42-9f9b-964a5a02e537,Elliot Markowitz,M,212,417,-0.1111,-0.2666,-0.1554,521,0.0361,329,0.1619,-0.2635
f0484f0e-f240-4b6f-9da5-b6dba3fa370e,Kenta Miyoshi,M,1014,1997,0.02,-0.1367,-0.1567,522,-0.2419,681,-0.1159,-0.2566
666db10a-f8de-4310-a988-cb0005f38a30,Edgaras Zilys,M,223,445,-0.0212,-0.1783,-0.1571,523,-0.1776,619,0.019,-0.1386
6b446a3b-76f2-4d55-8c84-94ea8bdde2ac,Andrew Wang,M,249,462,-0.0468,-0.2042,-0.1574,525,0.1282,211,-0.1343,-0.0273
f03d156f-3d8a-4830-a5d1-ae4372ad5009,Wesley Burrows,M,2279,4457,-0.0216,-0.179,-0.1574,524,-0.1113,541,-0.2082,-0.2459
574957ae-e8d5-486e-aabc-a1cc6a392f8d,Jalina Ingram,F,2363,4761,0.0807,-0.0789,-0.1595,526,-0.299,732,-0.2997,-0.0912
b14dd745-7463-4dc1-acbd-7ab1b32af58d,Anna Clarice Patrimonio,F,156,301,-0.001,-0.1606,-0.1596,527,0.0899,255,-0.2274,0.1232
a179a271-6190-4516-b19c-ae7ba47d5821,Drake Palm,M,526,1012,0.1458,-0.0141,-0.16,528,-0.2115,660,-0.0872,-0.118
0ccab93d-398c-40a8-821f-07a2ded79dde,Zoeya Khan,F,1823,3688,0.0122,-0.148,-0.1602,529,-0.1692,608,-0.3138,-0.0376
c32446f8-bb47-4d48-8d5b-26aba4b20cb2,Trang Huynh,F,494,1008,-0.0222,-0.1826,-0.1604,530,-0.2944,730,-0.0243,-0.2496
f13c20c3-1fed-4a9e-abec-f3f3bf1f8f91,Anne-Sophie Courteau,F,849,1666,0.0623,-0.0989,-0.1612,531,-0.1299,564,-0.3103,0.1548
db21a8a7-2a8d-4601-9c95-f00c80a982f0,Miguel Alda,M,563,1038,0.103,-0.0597,-0.1627,532,-0.1471,593,-0.1717,-0.1188
f6e249dc-5bb9-483a-a99f-df364df93341,Kelly Goodnow,F,655,1311,0.1616,-0.0033,-0.1649,533,-0.221,669,-0.3939,0.0174
358376d4-f156-492c-b4c6-0bd3f5a69f86,Justin Dages,M,199,398,0.0299,-0.1355,-0.1654,534,0.0979,242,-0.1428,0.0328
798294b4-02e6-4c16-b3f6-9337758ae915,Kendall Kikkawa,M,192,443,0.0361,-0.13,-0.1661,536,-0.201,645,-0.1409,-0.1101
c3066b2d-fc90-4774-a571-cde5fc5583d4,Chloe Diskin,F,588,1147,-0.1553,-0.3214,-0.1661,535,-0.1703,611,-0.1179,-0.1218
4e82e645-294f-424e-b1e7-28f93e2cb7cc,Benjamin Bramblett,M,329,713,-0.1881,-0.3548,-0.1667,537,0.2603,100,-0.1616,0.0356
40c23f2e-99c3-4c87-8cc6-32f8b2d7b334,Carolina Mayorga-Perry,F,316,585,0.0159,-0.151,-0.1669,538,-0.0958,523,-0.2063,-0.1062
ad13ca35-c83d-4c06-8555-7b4f20b416bc,Noah Zwiren,M,162,294,0.0269,-0.14,-0.1669,539,-0.1306,567,0.1331,-0.3048
493d192e-3eff-4058-8f2f-fa84530b5a39,Easton Horricks,M,596,1238,0.0568,-0.1104,-0.1673,540,-0.0595,469,-0.18,0.0421
1d5698ad-f0a1-4ff7-8321-6c166069946e,Pally Ray,M,646,1277,-0.227,-0.3949,-0.1679,541,-0.0369,428,0.0625,-0.2069
c14774e8-bb9b-4512-a867-fb4aed28941d,Harrison Yee,M,431,886,-0.1193,-0.2876,-0.1683,542,0.0081,368,-0.2736,0.0666
d70642e4-3d95-430a-a537-acc04e56c97d,Dustin Boyer,M,363,775,0.1051,-0.0635,-0.1686,543,-0.1961,642,-0.184,-0.1386
8b7405b5-f3bc-4e32-bfbc-cc2e14f7454c,Jose Martinez,M,706,1348,0.0211,-0.1486,-0.1697,544,-0.2053,651,0.0247,-0.3122
3a48d245-8dea-460b-9eba-0b4fe7abc1dc,Amir Evgamukov,M,182,341,0.1289,-0.0413,-0.1703,545,-0.1884,631,-0.1598,-0.0398
d554d53f-5941-46e9-b02f-a56cb2d4a04d,Camila Garcia Wright,F,322,649,0.2495,0.0784,-0.1711,546,-0.3148,745,-0.0873,-0.2847
acf4ae69-cc7f-4a30-a613-c8ca0b80e11c,Zachary Grabovic,M,173,343,0.085,-0.0867,-0.1718,547,-0.1738,616,-0.05,-0.2145
d36e9231-a965-46ae-9a8a-7ce05416805c,Joshua Reason,M,376,774,-0.0549,-0.2267,-0.1718,548,-0.0641,474,-0.1198,-0.0872
7864fbf6-245b-40e7-af07-0fb16958c3c1,Kamden Bradstreet,M,322,618,-0.0274,-0.1994,-0.172,549,-0.1425,584,0.1598,-0.2681
756a7a13-a3d8-4d89-8afb-e2071ec6dc82,Lauren Mercado,F,360,720,0.1456,-0.0267,-0.1723,550,-0.1434,586,-0.2372,-0.0747
c4542ad5-6e33-408f-b457-75535f5bd72a,Adrian Garza,M,228,469,-0.1133,-0.2864,-0.1731,551,0.0497,306,-0.1317,0.0042
469e5fa1-ea76-4286-bdf8-ddd2d18aab5a,Emma Van Hee,F,546,1110,-0.0704,-0.247,-0.1766,552,-0.189,633,-0.0881,-0.0851
2c1692a6-0fa2-47b0-9d2b-e12b5c054ef4,Janet Liu,F,563,1162,-0.1352,-0.3123,-0.1771,553,-0.0898,510,-0.1462,-0.0256
77deb777-2c7f-42a3-9ed0-856a13d4e3cc,Hsieh Chen-An,M,413,884,-0.2143,-0.3919,-0.1775,554,0.0399,323,0.209,-0.2424
f2f22110-2d83-4a94-9e5b-811d3b01898c,Clayton Boydston,M,682,1319,-0.0471,-0.2251,-0.178,555,0.0271,337,-0.2624,0.0137
5046c75e-a79b-4902-8d4a-d92bd3c58e9b,Aryaan Bhatia,M,466,912,0.031,-0.1477,-0.1787,556,-0.2004,644,-0.1899,-0.0775
26ef815c-33ef-404d-a3b8-f0a26c240109,Stephen Madonia,M,1251,2711,-0.0503,-0.2296,-0.1793,557,-0.107,536,-0.1923,-0.1833
b6928a70-4384-418f-87d9-76ae2637ea69,Bryce Larson,M,522,1137,-0.1546,-0.3362,-0.1815,558,0.0615,287,0.0693,-0.2247
aabcf6ba-177f-4f35-ade3-0ea5de2f193f,Ben Slive,M,443,881,0.093,-0.0888,-0.1818,559,-0.1706,612,0.0275,-0.3093
8aac4bf9-2442-48f4-83c1-589b0a00b071,Mulima Mulenga,M,160,331,-0.0176,-0.1997,-0.182,560,0.2502,107,-0.2,0.0
6ecac506-64e3-44ea-b82f-689fad6865e0,Tya Karina,F,368,779,-0.0771,-0.2593,-0.1822,561,0.0129,357,-0.2354,-0.0442
964141f0-2f93-4294-a303-c41735341b46,Allie Davis,F,321,617,-0.0818,-0.2661,-0.1842,562,0.0986,237,0.0923,-0.129
02a3c8ae-fb47-4b82-8001-b33d9446a90e,Robert Laidlaw,M,647,1318,0.1498,-0.038,-0.1878,563,-0.3474,757,-0.1249,-0.2384
23a8af5a-fed3-445d-99aa-1a5f69a05ff6,Brie Aldridge,F,723,1534,-0.15,-0.3383,-0.1884,564,0.0185,346,0.0292,-0.1761
947ad32d-852b-4b3f-b488-c1f20147f44a,Brian Kerr,M,267,593,-0.0354,-0.2241,-0.1887,565,0.0847,262,-0.2437,0.0338
11ed643d-b6df-4198-a0b1-bee4fb905625,Mihae Kwon,F,627,1331,0.1018,-0.0873,-0.189,566,-0.1809,621,-0.0634,-0.259
ac8ceab0-87e0-4d34-8f30-ca2b5c01bbad,Keaten Kappes,M,584,1119,-0.1244,-0.315,-0.1906,567,-0.0649,475,0.056,-0.3953
571d4503-e073-4580-a555-be3c7f93c59c,Chuck Taylor,M,2387,4573,-0.013,-0.2044,-0.1914,568,-0.1375,577,-0.2228,-0.3348
d57934e4-fe65-4168-8fd7-26da1b07cb2d,Michelle Murphy,F,484,977,-0.1361,-0.3291,-0.193,569,-0.0482,452,-0.1572,-0.068
0c3263ce-a370-475e-8cd7-32414ea409dd,Ben Cawston,M,235,399,-0.0999,-0.2932,-0.1933,570,-0.1224,549,-0.1302,0.0047
6e24f405-954d-487e-a419-eb2f5c87ec2f,Nguyen Huy,M,265,556,-0.0018,-0.1991,-0.1973,571,-0.096,525,-0.1393,-0.047
7d2587cd-0152-4be3-9b29-25d06e5d93c3,Jay Wang,M,167,345,0.0237,-0.174,-0.1977,572,-0.0943,517,-0.0604,-0.176
