uuid,name,gender,n_high,n_low,low,high,clutch,clutch_se,z
7969379b-12b1-4f80-8fa2-0e548c1e4127,Julian Slive,M,263,619,0.2794961416509157,-0.20151477618399644,-0.4810109178349121,0.23869946769329203,-2.0151319250236837
fdbc0750-8ded-4bfe-9657-4b84779dcee6,Tiffany Wang,F,167,362,0.3535373794690347,-0.1313888592810213,-0.48492623875005597,0.32292883596822236,-1.5016504713681713
b3edcbe7-c081-406a-b28e-3cd34988d4dd,Simone Leonard,F,681,1318,0.2051967043212416,-0.2808852496591697,-0.4860819539804113,0.19269365889539034,-2.522563309902667
ef6713e4-bbb0-4f41-b874-15c7fe79d5e6,Charlotte Wasson,F,155,285,0.3581415520980432,-0.13025908907491868,-0.4884006411729619,0.30490313581021494,-1.6018222963668167
2a490031-a7b4-4833-8d61-b9970960d2dc,Monika Wynne,F,1043,1983,0.15117337754005306,-0.3381834491711462,-0.48935682671119923,0.17042353552414463,-2.871415765470198
a8256366-d2f9-4787-bf8c-d8e76c55fa86,Mouaad Alhouni,M,683,1399,0.13500380060184874,-0.35438559628842015,-0.4893893968902689,0.18873274008943292,-2.593028621628483
bbf16648-a08b-4864-ad42-80848523bf44,Chelsea Purcell,F,231,450,0.33415802680736484,-0.15670140909105823,-0.49085943589842307,0.25327969229945535,-1.9380133931861958
98915a37-fa53-445c-8c1c-974170c606d7,Ryan Eveloff,M,538,1132,0.325686166692278,-0.16926268651491944,-0.49494885320719745,0.21363837227067042,-2.316760083624486
7ab0b456-a129-4879-86a6-05d34bd8781e,Domenika Turkovic,F,446,815,0.20164025807946231,-0.29755825097100586,-0.49919850905046814,0.23006719799923017,-2.169794361785284
a63bfef8-a400-4137-bc95-0bd11ecf64db,Dylan Ciampini,F,194,440,0.32086583638534394,-0.1847929288398348,-0.5056587652251787,0.27799407423211464,-1.8189551939980295
c2c74ae6-6b11-4a40-80e6-b7b924d2d83f,Matthew Finnerty,M,509,1036,0.22468021708218988,-0.28534331680923086,-0.5100235338914207,0.23568818945294462,-2.1639757812015756
48359011-0793-437a-bfa2-b7a4c5194689,Roger Dugas,M,390,789,0.28033569762486243,-0.23458103019186777,-0.5149167278167301,0.24571726938852842,-2.095565887974049
49d53a66-df0a-4419-892e-0fe6c788391e,Wendy Weston,F,490,980,0.2621239708502481,-0.25536042144677623,-0.5174843922970243,0.2671370117534686,-1.9371497378827929
00e04f40-f239-42cd-baaa-0800e5f7d525,Sarah Carpenter,F,215,417,0.330658855669278,-0.1902137556623663,-0.5208726113316443,0.29070442622392245,-1.7917601671824184
9db29a7a-1fce-4394-a1f0-a5fbd2bc2e7b,Jake Anderson,M,1258,2680,0.21502735404083462,-0.3164848206537347,-0.5315121746945692,0.15396950107434407,-3.452061421163721
0d659a6e-9386-45c5-a3c0-8f8ce4efaa14,Poongi Hong,M,196,396,0.36991721632782215,-0.16661630332797506,-0.5365335196557972,0.28344050391594566,-1.89293171668544
cd9ee524-11da-4099-805f-1f362f2bc468,Stevie Petropouleas,F,811,1556,0.1952179751972396,-0.352247473866146,-0.5474654490633857,0.1711868897305815,-3.1980571054535862
ab53383d-abb2-4bcf-adea-398e6c6dd36a,Cleo Bond,F,429,1020,0.25330727850448875,-0.29944792990970365,-0.5527552084141925,0.21091765995730044,-2.6207156315222533
c62c2081-d9ce-4750-93f5-c9163bf46f74,Yaamunan Venkatesan,M,453,865,0.28537920860180266,-0.2702485096442988,-0.5556277182461015,0.22746667598016357,-2.442677442099499
15156d9c-65c8-4a3c-a392-c3082975cfc4,James Broker,M,488,1005,0.35155453662811786,-0.20974994151572657,-0.5613044781438444,0.22526051501075178,-2.491801450942493
9684fa0b-ddad-4427-962f-ed7a309a21d4,Kasia Carr,F,199,412,0.3428618708205896,-0.21952835400856338,-0.562390224829153,0.2907915380381653,-1.933997903182937
6e4cfa2f-6e11-4c05-9490-059d6218a579,Brett Finan,M,332,655,0.2199694369252091,-0.34376784689893913,-0.5637372838241482,0.2722521984337741,-2.0706436424287626
b08631ba-76d5-4262-8d27-5b2350646c00,Tomoko Taniguchi,F,382,759,0.2707791944718674,-0.29416891980503834,-0.5649481142769057,0.22911214645804437,-2.4658147680544755
07456e73-2a8c-4bcc-a487-7300ea9d852f,Cody Sivan,M,382,818,0.2648878142931085,-0.3002238257460786,-0.5651116400391871,0.25278484536700674,-2.235543982942203
36b47dfd-00db-4bf3-ae56-e6cd61e51a97,Ryan Lam,M,189,350,0.24276082883125316,-0.32361873840705757,-0.5663795672383107,0.3150569084839269,-1.7977055953597836
1e216feb-426b-400d-b79e-3db55899141e,Savanna Ticknor,F,385,795,0.3676249423667033,-0.20218030056272035,-0.5698052429294236,0.2426773071220706,-2.3479955735737676
5c5c1775-a31b-4f49-b822-42afe860fd24,Stephen Bass,M,394,781,0.21437651780246003,-0.3587303376213542,-0.5731068554238142,0.264231464309393,-2.16895764825628
3701f5a0-aa34-4a06-a718-7b223491362e,Ethan Violette,M,344,725,0.17773941173849345,-0.3954330465277021,-0.5731724582661956,0.24023675512836368,-2.385864968746923
4da698bf-605d-4c6c-8566-6bfbdb6c1a24,Genie Bouchard,F,1981,4109,0.1839462273773655,-0.3955276644825869,-0.5794738918599525,0.11391540605376045,-5.086879044143331
4e39b9bd-436d-495d-99d7-c2818bbea4ab,Camila Zilveti,F,1271,2869,0.13411998550572196,-0.44647808382084736,-0.5805980693265693,0.14171363837115766,-4.09698089753326
684de940-3788-41f6-9d4b-b843da242dae,Wesley Hanson,M,334,682,0.4223390545978152,-0.15983818997359173,-0.5821772445714068,0.2488196435151689,-2.3397559627799858
ab4e123b-f089-497a-ac5d-5b5065a1fcf9,Michael Coleman,M,280,521,0.4361020653316343,-0.15046053204894835,-0.5865625973805827,0.3016509778487198,-1.9445075284150022
6f149538-c6f6-4ad5-9e60-2afc100f97c1,Spartak Rahachou,M,785,1641,0.17501901047350077,-0.4131028668869311,-0.5881218773604319,0.16901105557083151,-3.4797834696319825
5520bc45-676e-45a7-bf34-7d91529fdd63,Billy Buchhauser,M,330,694,0.3981573751934591,-0.1950144685715804,-0.5931718437650395,0.25899593756419365,-2.2902747021582854
75b14d37-7db7-492d-8a47-fe11d5aa2f82,Mayu Ito,F,317,697,0.17119466045577333,-0.42632418000031025,-0.5975188404560836,0.2727799211639866,-2.1904795554833902
eb3f00bd-6375-4e9f-9e4a-9a945ebdfd74,Anri Ferris,F,178,391,0.33458933405422553,-0.26859304256031646,-0.603182376614542,0.2763677518067775,-2.182535309098787
44599572-39cc-41f6-b9c1-283a4c39649d,Nicole Kalhorn,F,158,325,0.283459855988597,-0.32727447651569463,-0.6107343325042917,0.28436957674352914,-2.147678171125558
b8339aa2-dc4f-47be-963e-6f6bf373562d,Devon Sikora,M,214,411,0.3495012910400286,-0.2707773113921919,-0.6202786024322204,0.3131540112786956,-1.9807461507500705
edfe3f1d-98b7-4bfb-a107-01ce62316094,Dionne Lim,F,447,928,0.1955695994964226,-0.44943891129069147,-0.6450085107871141,0.22558375246625215,-2.85928620184474
26b13d9f-ccab-497c-8e3a-68299be5ea70,Daniel Phillips,M,466,1011,0.2823437162473336,-0.3755692303372378,-0.6579129465845714,0.2136787458334752,-3.078981692906875
12e4929d-3cf3-47ef-9b8f-4c9477a8e762,Sydney Donkena,F,323,610,0.2736331033194043,-0.3875682146829879,-0.6612013180023922,0.24489162547998286,-2.6999752102851637
24415389-0764-4512-a3e8-ddee23d96417,Evan Zoeteman,M,155,291,0.33231244943021676,-0.33825891864414304,-0.6705713680743598,0.31576508876012926,-2.1236399841014686
80217cca-df99-4019-a90f-385622ca057a,Zach Gonnering,M,2211,4376,0.19029866579199017,-0.48386465249664107,-0.6741633182886313,0.13676026545357994,-4.929526248378482
84a2e8e4-b4fd-4625-8011-244c37e62b72,Jessica Mason,F,1162,2336,0.27997383058885394,-0.39559211585343157,-0.6755659464422855,0.19434888999159552,-3.476047362408398
ec94501d-8b59-4236-b77d-7238f8925e48,Marcela Aguila Ampon,F,2122,4391,0.20141054462671834,-0.4779877500531208,-0.6793982946798391,0.11297073448336084,-6.013931818597727
1e5d81dc-961d-455a-b80f-d6c30c518cde,Caden Nemoff,M,1704,3428,0.1767187521922185,-0.5313124522467586,-0.7080312044389772,0.12696529733608874,-5.5765726485462705
53b056f9-095a-40fa-881d-142629905f8a,Luana Stanciu,F,1090,2396,0.2534929235077875,-0.4952191728073283,-0.7487120963151158,0.146662160590258,-5.105012044700839
316a0784-5829-4fad-89a1-438e5aac2504,Jazz Hearn IV,F,329,699,0.48348040461584374,-0.29035435842484947,-0.7738347630406932,0.22500845951714463,-3.4391363093694283
2feffeaa-aca5-4c5d-aad6-62eb0d38a6be,Abigail Okelley,F,681,1392,0.28313791319971915,-0.5313544737316662,-0.8144923869313854,0.18949363278018436,-4.298257281690354
22989ac3-e778-487a-ba32-a30243acd294,Christine Trifunovic,F,862,1880,0.23140901734287733,-0.5844037076637063,-0.8158127250065836,0.16248154448181068,-5.020956242189779
